review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2419	Ltb Cd40	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=LTB+CD40;https://pubmed.ncbi.nlm.nih.gov/8171323/;https://reactome.org/content/query?q=LTB%20CD40	mouse	mouse lymphoid and TNF-superfamily receptor systems	exact-pair PubMed, PMC, publisher, and Reactome search; LTα₁β₂ receptor-specificity comparator	no exact Ltb-Cd40 binding or activation established	ligand_receptor_binding_or_activation	LTβ/LTα₁β₂ receptor specificity; CD40 boundary	low	Canonical membrane LTα₁β₂ uses LTβR, and the LTβ-specific receptor study does not validate CD40. CD40 ligand biology was not transferred to Ltb.	null
M20A-EXT-2420	Ltb Tnfrsf1a	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/8171323/;https://pmc.ncbi.nlm.nih.gov/articles/PMC8781899/;https://pubmed.ncbi.nlm.nih.gov/?term=LTB+TNFRSF1A	mouse	mouse lymphoid cells and TNFR1/LT receptor systems	exact-pair search; LTα₃ and LTα₂β₁ TNFR1 comparator review	no exact Ltb homomer-TNFR1 binding or activation established	ligand_receptor_binding_or_activation	TNF/lymphotoxin receptor selectivity; TNFR1 boundary	low	TNFR1 evidence is assigned to soluble LTα₃ or LTα-containing complexes, not an Ltb-only ligand. The LTβR branch was not transferred.	null
M20A-EXT-2421	Ltbp1 Itgb5	reviewed_unresolved	https://pmc.ncbi.nlm.nih.gov/articles/PMC25536/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6514387/;https://pubmed.ncbi.nlm.nih.gov/?term=LTBP1+ITGB5	mouse and human	human A549 cells; mouse vascular smooth-muscle cells; latent TGF-beta/integrin systems	purified LAP/LTBP comparator adhesion assays; integrin-blocking and ECM-incorporation studies; exact-pair literature search	no exact Ltbp1-Itgb5 direct binding or receptor-proximal relay established	ligand_receptor_binding_or_activation	latent TGF-beta complex; alpha-v integrin specificity boundary	low	The cited studies distinguish LAP or ECM incorporation from a direct LTBP1-alpha-v-beta-5 edge. Alpha-v-beta-1, alpha-v-beta-6, and other integrin comparator evidence was not promoted to this exact pair.	null
M20A-EXT-2422	Ltbp3 Itgb5	reviewed_unresolved	https://pmc.ncbi.nlm.nih.gov/articles/PMC25536/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6514387/;https://pubmed.ncbi.nlm.nih.gov/?term=LTBP3+ITGB5	mouse and human	human A549 cells; mouse vascular smooth-muscle cells; latent TGF-beta/integrin systems	purified LAP/LTBP comparator adhesion assays; integrin-blocking and ECM-incorporation studies; exact-pair literature search	no exact Ltbp3-Itgb5 direct binding or receptor-proximal relay established	ligand_receptor_binding_or_activation	latent TGF-beta complex; LTBP3 versus alpha-v integrin specificity boundary	low	The ECM-incorporation study separates LTBP3 from LTBP1 and does not establish direct LTBP3-alpha-v-beta-5 binding. Latent-complex and integrin-family evidence was not transferred.	null
M20A-EXT-2423	Ltf Ager	reviewed_unresolved	https://www.sciencedirect.com/science/article/pii/S002192581736965X;https://pmc.ncbi.nlm.nih.gov/articles/PMC288218/;https://pubmed.ncbi.nlm.nih.gov/?term=LTF+AGER	mammalian	human endothelial cells and mononuclear phagocytes	exact-pair PubMed, PMC, publisher, and pathway search; AGE-RAGE/lactoferrin-like-protein comparator review	no exact Ltf-Ager binding or activation established	ligand_receptor_binding_or_activation	AGE-RAGE signaling; lactoferrin-like polypeptide identity boundary	low	Older AGE-receptor studies describe a lactoferrin-like AGE-binding polypeptide as part of an AGE-binding complex, not native lactoferrin as an AGER ligand. AGE-RAGE signaling was not transferred.	null
M20A-EXT-2424	Ltf Boc	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+BOC;https://pmc.ncbi.nlm.nih.gov/?term=LTF+BOC;https://reactome.org/content/query?q=LTF%20BOC	mouse	mouse lactoferrin and BOC-expressing neural/developmental systems	exact-symbol PubMed, PMC, publisher, and Reactome search; receptor-family and lactoferrin-receptor comparator review	no exact Ltf-Boc binding, activation, or downstream relay established	ligand_receptor_binding_or_activation	lactoferrin receptor specificity; BOC developmental receptor boundary	low	No primary assay connecting lactoferrin to BOC was located. Lactoferrin interactions with other receptors and BOC signaling were not transferred to the exact pair.	null
M20A-EXT-2425	Ltf Igdcc4	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+IGDCC4;https://pmc.ncbi.nlm.nih.gov/?term=LTF+IGDCC4;https://reactome.org/content/query?q=LTF%20IGDCC4	mouse	mouse lactoferrin and IGDCC4-expressing neural/developmental systems	exact-symbol PubMed, PMC, publisher, and Reactome search; immunoglobulin-superfamily and lactoferrin-receptor comparator review	no exact Ltf-Igdcc4 binding, activation, or downstream relay established	ligand_receptor_binding_or_activation	lactoferrin receptor specificity; IGDCC4 adhesion boundary	low	No primary assay connecting lactoferrin to IGDCC4 was located. General lactoferrin binding and IGDCC4 adhesion annotations were not treated as a direct edge.	null
M20A-EXT-2426	Ltf Il1rl1	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+IL1RL1;https://pmc.ncbi.nlm.nih.gov/?term=LTF+IL1RL1;https://reactome.org/content/query?q=LTF%20IL1RL1	mouse	mouse lactoferrin and IL1RL1/ST2 inflammatory-response systems	exact-symbol PubMed, PMC, publisher, and Reactome search; ST2/IL-33 pathway comparator review	no exact Ltf-Il1rl1 binding, activation, or downstream relay established	ligand_receptor_binding_or_activation	IL-33/ST2 signaling; lactoferrin receptor specificity boundary	low	No primary assay connecting lactoferrin to IL1RL1/ST2 was located. IL-33-ST2 signaling and unrelated lactoferrin immune effects were not transferred.	null
M20A-EXT-2428	Ltf Lrp11	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+LRP11;https://pmc.ncbi.nlm.nih.gov/?term=LTF+LRP11;https://reactome.org/content/query?q=LTF%20LRP11	mouse	mouse lactoferrin and LDL-receptor-family systems	exact-symbol PubMed, PMC, publisher, and Reactome search; LRP1/LRP2 lactoferrin uptake comparator review	no exact Ltf-Lrp11 binding, internalization, or receptor-proximal relay established	ligand_receptor_binding_or_activation	LDLR-family endocytic receptor specificity; LRP11 boundary	low	Lactoferrin uptake has been reported through LRP1/LRP2-related mechanisms, but no exact LRP11 assay was located. LRP1/LRP2 evidence was not transferred.	null
M20A-EXT-2429	Ltf Tfrc	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/2166510/;https://pubmed.ncbi.nlm.nih.gov/2557211/;https://doi.org/10.1021/bi0155899;https://pubmed.ncbi.nlm.nih.gov/?term=LTF+TFRC	mammalian	human HT29-D4 and Caco-2 intestinal epithelial cells	radiolabeled lactoferrin/transferrin binding and translocation; recombinant intestinal lactoferrin-receptor expression; exact-pair search	negative specificity evidence; no exact Ltf-Tfrc binding or activation established	ligand_receptor_binding_or_activation	lactoferrin uptake versus canonical transferrin-TFRC pathway	medium	HT29-D4 studies distinguish the lactoferrin-binding site from the transferrin receptor, and the cloned intestinal lactoferrin receptor is distinct from TFRC. A separate lactoferrin receptor was not assigned to TFRC.	null
