review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2836	Psen1 Notch1	reviewed_relay_candidate	PMID:10593990; DOI:10.1074/jbc.274.51.36801; PMID:10206645; DOI:10.1038/19083; PMID:11459941; PMCID:PMC55367; DOI:10.1073/pnas.161269998	Mus musculus; Homo sapiens comparator	PS1-deficient/rescued fibroblasts; HEK293 cells; mouse Notch1 reporter and cell-free cleavage systems	PS1 deficiency/rescue; Notch1 co-immunoprecipitation; gamma-secretase inhibition; Notch1 intramembrane cleavage; NICD release; RBP-J reporter assay	PSEN1-dependent intramembrane processing of Notch1 releases NICD and supports canonical Notch transcriptional signaling	receptor_proximal_relay	Notch1 ectodomain processing -> PSEN1/gamma-secretase S3 cleavage -> NICD-RBPJ/CSL -> HES/HEY output	high	Direct PS1-dependent Notch1 processing and NICD release are supported, but PS2 can be redundant and the evidence does not establish a secreted-ligand interaction. RBPJ/CSL is retained as a directly assayed reporter output; no TF-target program is assigned.	RBPJ/CSL
M20A-EXT-2837	Psen1 Notch2	reviewed_relay_candidate	PMID:11459941; PMCID:PMC55367; DOI:10.1073/pnas.161269998; https://pubmed.ncbi.nlm.nih.gov/?term=PSEN1+NOTCH2	Mus musculus	Mouse Notch2 DeltaE cleavage and RBP-J reporter systems; receptor-transfected fibroblast models	Cell-free and cellular Notch DeltaE cleavage; dominant-negative PS1; gamma-secretase inhibitor; nuclear translocation; RBP-J consensus reporter	Presenilin-dependent intramembrane processing of Notch2 supports NICD/RBPJ signaling	receptor_proximal_relay	Notch2 -> presenilin/gamma-secretase cleavage -> NICD-RBPJ/CSL -> HES/HEY output	medium	The primary study reports presenilin-dependent cleavage and RBP-J reporter activation for all four mouse Notch proteins, but does not isolate PSEN1 from PS2 for Notch2. This is receptor-proximal processing evidence, not direct extracellular ligand binding; no TF-target program is assigned.	RBPJ/CSL
M20A-EXT-2838	Psen1 Notch3	reviewed_relay_candidate	PMID:11459941; PMCID:PMC55367; DOI:10.1073/pnas.161269998; https://pubmed.ncbi.nlm.nih.gov/?term=PSEN1+NOTCH3	Mus musculus	Mouse Notch3 DeltaE cleavage and RBP-J reporter systems; receptor-transfected fibroblast models	Cell-free and cellular Notch DeltaE cleavage; dominant-negative PS1; gamma-secretase inhibitor; nuclear translocation; RBP-J consensus reporter	Presenilin-dependent intramembrane processing of Notch3 supports NICD/RBPJ signaling	receptor_proximal_relay	Notch3 -> presenilin/gamma-secretase cleavage -> NICD-RBPJ/CSL -> HES/HEY output	medium	The primary study reports presenilin-dependent cleavage and RBP-J reporter activation for all four mouse Notch proteins, but does not isolate PSEN1 from PS2 for Notch3. This is receptor-proximal processing evidence, not direct extracellular ligand binding; no TF-target program is assigned.	RBPJ/CSL
M20A-EXT-2839	Psen1 Notch4	reviewed_relay_candidate	PMID:11459941; PMCID:PMC55367; DOI:10.1073/pnas.161269998; https://pubmed.ncbi.nlm.nih.gov/?term=PSEN1+NOTCH4	Mus musculus	Mouse Notch4 DeltaE cleavage and RBP-J reporter systems; receptor-transfected fibroblast models	Cell-free and cellular Notch DeltaE cleavage; dominant-negative PS1; gamma-secretase inhibitor; nuclear translocation; RBP-J consensus reporter	Presenilin-dependent intramembrane processing of Notch4 supports NICD/RBPJ signaling	receptor_proximal_relay	Notch4 -> presenilin/gamma-secretase cleavage -> NICD-RBPJ/CSL -> HES/HEY output	medium	The primary study reports presenilin-dependent cleavage and RBP-J reporter activation for all four mouse Notch proteins, but does not isolate PSEN1 from PS2 for Notch4. This is receptor-proximal processing evidence, not direct extracellular ligand binding; no TF-target program is assigned.	RBPJ/CSL
M20A-EXT-2840	Pspn Gfra1	reviewed_relay_candidate	PMID:20350599; DOI:10.1016/j.mcn.2010.03.009; PMID:10958791; DOI:10.1074/jbc.M003867200; PMID:9740802; DOI:10.1016/S0960-9822(07)00422-8	Mus musculus; Rattus norvegicus; Homo sapiens comparator	GFRalpha1/RET reporter-reconstitution cells; rat sympathetic-ganglion explants; dopaminergic-neuron rescue comparator systems	GFRalpha1/RET reporter assay; receptor-complex comparison; neurite-outgrowth assay; PSPN treatment; comparison with GFRalpha4/RET	PSPN can activate a GFRalpha1/RET receptor-complex branch in sensitive reporter and neurite-outgrowth assays	receptor_proximal_relay	PSPN-GFRalpha1/RET -> RET-linked trophic signaling and neuritogenesis	medium	The later study supports GFRalpha1/RET activation, but earlier binding/activation studies identify GFRalpha4 as the canonical persephin receptor and report no GFRalpha1/2 response. Direct isolated PSPN-GFRalpha1 binding was not established, so this is a context-dependent receptor-complex relay candidate rather than an unconditional molecular edge.	null
M20A-EXT-2841	Pspn Gfra2	reviewed_unresolved	PMID:9740802; DOI:10.1016/S0960-9822(07)00422-8; PMID:10958791; DOI:10.1074/jbc.M003867200; PMID:20350599; DOI:10.1016/j.mcn.2010.03.009; https://pubmed.ncbi.nlm.nih.gov/?term=PSPN+GFRA2	None established for the exact pair	Ret/GFRalpha1-4 receptor-comparison systems; no qualifying exact PSPN-GFRalpha2 assay recovered	PSPN receptor-specificity and GFRalpha-family comparison studies; exact-pair search boundary	No defensible exact PSPN-GFRalpha2 binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PSPN-GFRalpha4 canonical specificity; GFRalpha2 assignment unresolved	low	The primary comparison literature supports GFRalpha4 as the canonical persephin-binding subunit and reports no response through Ret/GFRalpha1 or Ret/GFRalpha2 in the original receptor tests. The later GFRalpha1 report does not establish GFRalpha2 activity. Do not transfer GDNF/neurturin-GFRalpha2 evidence to PSPN.	null
M20A-EXT-2842	Pspn Gfra3	reviewed_unresolved	PMID:10958791; DOI:10.1074/jbc.M003867200; PMID:9740802; DOI:10.1016/S0960-9822(07)00422-8; https://pubmed.ncbi.nlm.nih.gov/?term=PSPN+GFRA3	None established for the exact pair	GFRalpha-family receptor-comparison systems; no qualifying exact PSPN-GFRalpha3 assay recovered	PSPN receptor-specificity and GFRalpha-family comparison studies; exact-pair search boundary	No defensible exact PSPN-GFRalpha3 binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PSPN-GFRalpha4 canonical specificity; GFRalpha3 assignment unresolved	low	Available primary work identifies GFRalpha4 as the persephin receptor and does not establish an exact GFRalpha3 edge. Artemin-GFRalpha3 and other GDNF-family receptor assignments are not transferable to PSPN.	null
M20A-EXT-2843	Pspn Sdc3	reviewed_binding_only	PMCID:PMC3019558; https://pubmed.ncbi.nlm.nih.gov/?term=PSPN+SDC3	Rattus norvegicus; Homo sapiens comparator	Purified rat-brain syndecan-3 ectodomain; human neuroblastoma/RET-deficient cell adhesion and neurite assays	SPR and heparin-binding assays; immobilized GFL binding; cell-spreading and neurite-outgrowth assays with Src inhibition	Weak PSPN association with syndecan-3/HS was detected, but no PSPN-specific functional syndecan-3 relay was demonstrated	ligand_receptor_binding_or_activation	PSPN-syndecan-3/HS binding boundary; GDNF/NRTN/ARTN Src branch not transferable	low	The primary study found high-affinity syndecan-3 binding and Src-dependent function for GDNF, NRTN, and ARTN, but PSPN had only weak association and was explicitly excluded from the functional matrix-bound GFL receptor conclusion. No receptor-proximal relay or terminal TF is assigned.	null
M20A-EXT-2844	Ptdss1 Jmjd6	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=PTDSS1+JMJD6; https://pubmed.ncbi.nlm.nih.gov/?term=phosphatidylserine+synthase+1+JMJD6	None established for the exact pair	No exact PTDSS1-JMJD6 experimental model established	Exact-pair PubMed/PMC and protein-interaction boundary searches	No exact molecular binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PTDSS1 phosphatidylserine-biosynthesis enzyme versus JMJD6 nuclear enzyme boundary	low	PTDSS1 is a phosphatidylserine-biosynthesis enzyme and JMJD6 is a distinct nuclear/cytoplasmic hydroxylase/arginine demethylase. Interaction-resource or expression co-occurrence is not sufficient evidence for an exact relay; no qualifying primary pair assay was located.	null
M20A-EXT-2845	Ptdss1 Scarb1	reviewed_unresolved	PMID:26059978; DOI:10.1074/jbc.M115.652925; PMID:8702796; DOI:10.1074/jbc.271.34.20536; https://pubmed.ncbi.nlm.nih.gov/?term=PTDSS1+SCARB1	Mus musculus; Homo sapiens comparator	Mouse macrophage efferocytosis models; recombinant/class-B scavenger receptor lipid-binding comparator systems	SR-BI-dependent phosphatidylserine binding and efferocytosis; Src/PI3K/Rac1 perturbation; exact PTDSS1-SCARB1 search	Phosphatidylserine is a ligand for SR-BI in comparator systems, but PTDSS1 is not shown to bind or directly activate SCARB1	ligand_receptor_binding_or_activation	Phosphatidylserine-SCARB1 efferocytosis branch; PTDSS1 biosynthetic-enzyme edge unresolved	low	The primary studies support phosphatidylserine-SR-BI recognition and downstream efferocytosis, not a PTDSS1-SCARB1 molecular interaction. PTDSS1-generated lipid availability cannot be promoted to direct ligand or receptor-proximal evidence without a PTDSS1-specific perturbation and matched SCARB1 readout.	null
