review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-1193	h2-m11 cd8a	H2-M11 Cd8a		M21A-PAIR-EVID-1634	PMID:18322080; PMID:12628182; PMID:19625641; PMID:10809759	Mus musculus	Mouse vomeronasal sensory neurons and recombinant/classical MHC-I/CD8 comparator systems	H2-Mv expression/co-expression and V2R-associated MHC-Ib studies; CD8alpha/beta structural and SPR studies with defined H-2D(d), not H2-M11	MHC-Ib H2-M11–CD8alpha binding not directly resolved	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; H2-Mv/V2R association is a separate branch	low		reviewed_unresolved	H2-M11 is reported in H2-Mv/VNO contexts, but the primary studies do not assay H2-M11 with CD8A; family-level MHC-I/CD8 evidence cannot establish this exact edge, and V2R association is not CD8 signaling; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1194	h2-m11 cd8b1	H2-M11 Cd8b1		M21A-PAIR-EVID-1635	PMID:18322080; PMID:12628182; PMID:19625641; PMID:10809759	Mus musculus	Mouse vomeronasal sensory neurons and recombinant/classical MHC-I/CD8 comparator systems	H2-Mv expression/co-expression and V2R-associated MHC-Ib studies; CD8alpha/beta structural and SPR studies with defined H-2D(d), not H2-M11	MHC-Ib H2-M11–CD8beta binding not directly resolved	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; H2-Mv/V2R association is a separate branch	low		reviewed_unresolved	H2-M11 is reported in H2-Mv/VNO contexts, but the primary studies do not assay H2-M11 with CD8B1; family-level MHC-I/CD8 evidence cannot establish this exact edge, and V2R association is not CD8 signaling; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1195	h2-m2 cd8a	H2-M2 Cd8a		M21A-PAIR-EVID-1636	PMID:15045471; PMCID:PMC2375909; PMID:19625641; PMID:10809759	Mus musculus	Mouse MHC-Ib transfectants and recombinant/classical MHC-I/CD8 comparator systems	H2-M2 genomic, surface-expression, TAP-deficient RMA-S transfectant, and antibody-detection studies; CD8alpha/beta structural and SPR studies with defined H-2D(d)	Surface-expressed H2-M2 MHC-Ib–CD8alpha binding not directly demonstrated	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; TAP-independent H2-M2 expression	low		reviewed_unresolved	The primary H2-M2 study explicitly leaves function unresolved and does not assay CD8A binding or activation; family-level MHC-I/CD8 studies with other alleles cannot be transferred to H2-M2; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1196	h2-m2 cd8b1	H2-M2 Cd8b1		M21A-PAIR-EVID-1637	PMID:15045471; PMCID:PMC2375909; PMID:19625641; PMID:10809759	Mus musculus	Mouse MHC-Ib transfectants and recombinant/classical MHC-I/CD8 comparator systems	H2-M2 genomic, surface-expression, TAP-deficient RMA-S transfectant, and antibody-detection studies; CD8alpha/beta structural and SPR studies with defined H-2D(d)	Surface-expressed H2-M2 MHC-Ib–CD8beta binding not directly demonstrated	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; TAP-independent H2-M2 expression	low		reviewed_unresolved	The primary H2-M2 study explicitly leaves function unresolved and does not assay CD8B1 binding or activation; family-level MHC-I/CD8 studies with other alleles cannot be transferred to H2-M2; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1197	h2-m5 cd8a	H2-M5 Cd8a		M21A-PAIR-EVID-1638	PMCID:PMC2375909; PMID:19625641; PMID:10809759	Mus musculus	Mouse MHC-Ib gene-expression/classification studies and recombinant/classical MHC-I/CD8 comparator systems	H2-M region organization and tissue-expression studies; CD8alpha/beta structural and SPR studies with defined H-2D(d) and other MHC-I molecules	MHC-Ib H2-M5–CD8alpha binding or activation not directly resolved	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; exact H2-M5 product boundary	low		reviewed_unresolved	The cited H2-M studies establish MHC-Ib identity/expression, not an H2-M5–CD8A molecular assay; automated annotations or generic MHC-I/CD8 biology are not direct evidence; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1198	h2-m5 cd8b1	H2-M5 Cd8b1		M21A-PAIR-EVID-1639	PMCID:PMC2375909; PMID:19625641; PMID:10809759	Mus musculus	Mouse MHC-Ib gene-expression/classification studies and recombinant/classical MHC-I/CD8 comparator systems	H2-M region organization and tissue-expression studies; CD8alpha/beta structural and SPR studies with defined H-2D(d) and other MHC-I molecules	MHC-Ib H2-M5–CD8beta binding or activation not directly resolved	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; exact H2-M5 product boundary	low		reviewed_unresolved	The cited H2-M studies establish MHC-Ib identity/expression, not an H2-M5–CD8B1 molecular assay; automated annotations or generic MHC-I/CD8 biology are not direct evidence; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1199	h2-m9 cd8a	H2-M9 Cd8a		M21A-PAIR-EVID-1640	PMID:18322080; PMID:12628182; PMID:16089503; PMID:19625641	Mus musculus	Mouse vomeronasal sensory neurons and recombinant/classical MHC-I/CD8 comparator systems	H2-M9/H2-Mv expression and V2R co-expression studies; M10.5 structure and V2R association; CD8alpha/beta studies with defined MHC-I alleles	H2-M9–CD8alpha binding not directly demonstrated	ligand_receptor_binding_or_activation	H2-Mv/V2R association and trafficking; separate from MHC-I/CD8 coreceptor signaling	low		reviewed_unresolved	H2-M9 is a VNO-associated H2-Mv product; the primary studies do not assay CD8A binding, receptor-proximal relay, or CD8 T-cell function for H2-M9; MHC-I/CD8 evidence from other alleles cannot be transferred.
M20A-CELLCHAT-REMAINING-1200	h2-m9 cd8b1	H2-M9 Cd8b1		M21A-PAIR-EVID-1641	PMID:18322080; PMID:12628182; PMID:16089503; PMID:19625641	Mus musculus	Mouse vomeronasal sensory neurons and recombinant/classical MHC-I/CD8 comparator systems	H2-M9/H2-Mv expression and V2R co-expression studies; M10.5 structure and V2R association; CD8alpha/beta studies with defined MHC-I alleles	H2-M9–CD8beta binding not directly demonstrated	ligand_receptor_binding_or_activation	H2-Mv/V2R association and trafficking; separate from MHC-I/CD8 coreceptor signaling	low		reviewed_unresolved	H2-M9 is a VNO-associated H2-Mv product; the primary studies do not assay CD8B1 binding, receptor-proximal relay, or CD8 T-cell function for H2-M9; MHC-I/CD8 evidence from other alleles cannot be transferred.
M20A-CELLCHAT-REMAINING-1201	h2-oa cd4	H2-Oa Cd4	M21A-REUSE-1129	M21A-PAIR-EVID-1642	PMID:11069069; PMCID:PMC9124240; PMID:1552288; PMID:8432982	Mus musculus	H2-Oa-deficient mice, APC/class-II peptide-loading systems, and MHC-II/CD4 comparator systems	Targeted H2-Oa disruption with antigen-presentation assays and CD4 single-positive thymocyte analysis; biochemical H2-O/H2-M peptide-editing studies; CD4 binding mapped to assembled MHC-II complexes	H2-Oa loss alters MHC-II peptide editing and CD4 single-positive selection; no direct H2-Oa–CD4 binding shown	downstream_pathway_function	MHC-II peptide editing/antigen presentation -> CD4 T-cell selection	moderate		reviewed_function_only	H2-Oa is an obligate H2-O alpha-chain component, not an isolated CD4 ligand; knockout phenotypes support a functional pathway role through H2-O/H2-M and MHC-II peptide editing, not direct receptor binding or CD4-proximal signaling; no terminal TF assigned.
M20A-CELLCHAT-REMAINING-1202	h2-q1 cd8a	H2-Q1 Cd8a		M21A-PAIR-EVID-1643	PMCID:PMC2375909; PMID:11085754; PMID:19625641; PMID:10809759	Mus musculus	Mouse MHC-Ib Qa/Q-region studies, Qa-2-deficient/transgenic intestinal IEL models, and recombinant/classical MHC-I/CD8 comparator systems	Q-region gene duplication/expression and Qa-2 family functional studies; CD8alpha/beta structural and SPR studies with defined H-2D(d), not H2-Q1	H2-Q1–CD8alpha binding or activation not directly resolved	ligand_receptor_binding_or_activation	MHC-Ib antigen presentation/CD8 coreceptor; Qa-2 Q6/Q7/Q8/Q9 family evidence is not H2-Q1 evidence	low		reviewed_unresolved	Qa-2 functional studies concern Q6–Q9 and do not establish H2-Q1; the submitted gene is outside that specific Qa-2 evidence boundary, and generic MHC-I/CD8 biology cannot establish a direct edge; no relay or TF evidence.
