review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-0893	glu-slc17a8_gls2 grik3_grik4	Glu-SLC17A8_GLS2 GRIK3_GRIK4		M21A-PAIR-EVID-1334	PMID:25139762; PMID:20026616; PMID:34706237	human receptor subunits; heterologous expression	HEK293 cells, Xenopus oocytes, and recombinant receptor-composition assays; glutamate/kainate electrophysiology and single-molecule assembly studies		exact GluK3-GluK4 kainate complex functional activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K4 boundary	low		reviewed_unresolved	GluK4 requires a partner and the cited functional studies emphasized GluK1/GluK4 or GluK2/GluK4; assembly evidence is not equivalent to exact channel activation; SLC17A8/GLS2 is source context only
M20A-CELLCHAT-REMAINING-0894	glu-slc17a8_gls2 grik3_grik5	Glu-SLC17A8_GLS2 GRIK3_GRIK5		M21A-PAIR-EVID-1335	PMID:25139762; PMID:20026616; PMID:34706237	human receptor subunits; heterologous expression	HEK293 cells, Xenopus oocytes, and recombinant kainate-receptor composition studies		exact GluK3-GluK5 kainate complex functional activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K5 boundary	low		reviewed_unresolved	GluK5 requires a partner; composition evidence supports possible GluK3/GluK5 assemblies but does not establish their exact current or downstream relay; SLC17A8/GLS2 is source context only
M20A-CELLCHAT-REMAINING-0895	glu-slc17a8_gls2 grin1_grin2a	Glu-SLC17A8_GLS2 GRIN1_GRIN2A	M21A-REUSE-0877	M21A-PAIR-EVID-1336	PMID:7476914; PMID:9463421; PMID:9625862	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell, outside-out patch, and single-channel voltage clamp		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high		reviewed_relay_candidate	Exact NR1/NR2A activation is supported, but downstream kinase/TF output was not assayed and the SLC17A8/GLS2 source composite was not experimentally isolated
M20A-CELLCHAT-REMAINING-0896	glu-slc17a8_gls2 grin1_grin2b	Glu-SLC17A8_GLS2 GRIN1_GRIN2B	M21A-REUSE-0878	M21A-PAIR-EVID-1337	PMID:7476914; PMID:9463421; PMID:9380752	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and CHO cells; whole-cell and single-channel voltage clamp		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high		reviewed_relay_candidate	Exact NR1/NR2B activation is supported, but no terminal TF was directly measured and the SLC17A8/GLS2 source composite was not tested as a unit
M20A-CELLCHAT-REMAINING-0897	glu-slc17a8_gls2 grin1_grin2c	Glu-SLC17A8_GLS2 GRIN1_GRIN2C	M21A-REUSE-0879	M21A-PAIR-EVID-1338	PMID:9463421; PMID:18635641; PMID:9380752	human receptor subunits; recombinant mammalian cells	HEK-293 and CHO cells; outside-out patch and single-channel recordings		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high		reviewed_relay_candidate	Exact NR1/NR2C activation is supported, but downstream pathway and TF output were not assayed; SLC17A8/GLS2 remains source context only
M20A-CELLCHAT-REMAINING-0898	glu-slc17a8_gls2 grin1_grin2d	Glu-SLC17A8_GLS2 GRIN1_GRIN2D	M21A-REUSE-0880	M21A-PAIR-EVID-1339	PMID:9463421; PMID:9625862; PMID:10835034	human receptor subunits; recombinant mammalian/Xenopus and rat neurons	HEK-293 cells, Xenopus oocytes, and rat cerebellar preparations; patch-clamp recordings		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; prolonged excitatory current	medium-high		reviewed_relay_candidate	Exact NR1/NR2D activation is supported, but native-cell observations do not establish a TF endpoint and the SLC17A8/GLS2 source composite was not isolated
M20A-CELLCHAT-REMAINING-0899	glu-slc17a8_gls2 grm1	Glu-SLC17A8_GLS2 Grm1	M21A-REUSE-0881	M21A-PAIR-EVID-1340	PMID:37546908; PMID:25193666	human mGlu1; heterologous expression	HEK-293 cells transiently expressing human mGlu1 with G-protein/BRET or fluorescence reporters		glutamate-activated group I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu1 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high		reviewed_relay_candidate	Direct receptor-proximal coupling was measured, not a downstream TF; heterologous receptor expression did not test the SLC17A8/GLS2 source composite
M20A-CELLCHAT-REMAINING-0900	glu-slc17a8_gls2 grm2	Glu-SLC17A8_GLS2 Grm2	M21A-REUSE-0882	M21A-PAIR-EVID-1341	PMID:37546908; PMID:25193666	human mGlu2; heterologous expression	HEK-293 cells transiently expressing human mGlu2 with G-protein/BRET or fluorescence reporters		glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu2 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high		reviewed_relay_candidate	Direct Gi/o coupling was measured, but no TF endpoint was assayed; the SLC17A8/GLS2 source composite was not isolated
M20A-CELLCHAT-REMAINING-0901	glu-slc17a8_gls2 grm3	Glu-SLC17A8_GLS2 Grm3	M21A-REUSE-0883	M21A-PAIR-EVID-1342	PMID:37546908; PMID:25193666	human mGlu3; heterologous expression	HEK-293 cells transiently expressing human mGlu3 with G-protein/BRET or fluorescence reporters		glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu3 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high		reviewed_relay_candidate	Direct Gi/o coupling was measured, but no TF endpoint was assayed; the SLC17A8/GLS2 source composite was not isolated
M20A-CELLCHAT-REMAINING-0902	glu-slc17a8_gls2 grm4	Glu-SLC17A8_GLS2 Grm4	M21A-REUSE-0884	M21A-PAIR-EVID-1343	PMID:37546908; PMID:12657674; PMID:25193666	human receptor in heterologous cells; rat microglia	HEK-293 cells with G-protein/BRET reporters and primary rat microglia; cAMP assays		glutamate-activated group III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu4 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high		reviewed_relay_candidate	Primary microglia study used group III agonists rather than glutamate alone; no TF endpoint and no direct test of the SLC17A8/GLS2 source composite
