review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0818	Glu-SLC17A7_GLS GRIK3_GRIK4	reviewed_unresolved	PMID:25139762; PMID:20026616	human receptor subunits; heterologous expression	HEK293 cells and Xenopus oocytes; recombinant kainate receptor assays	glutamate concentration-response and whole-cell/two-electrode voltage-clamp studies tested GluK1/2 with GluK4/5, not the exact GluK3/GluK4 assembly	exact GluK3-GluK4 channel activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K4 boundary	low	GluK3 can form functional homomers and GluK4 requires a partner, but the cited primary assays did not directly test GluK3/GluK4; SLC17A7/GLS is a source label, not receptor evidence	—
M20A-CELLCHAT-REMAINING-0819	Glu-SLC17A7_GLS GRIK3_GRIK5	reviewed_unresolved	PMID:25139762; PMID:20026616	human receptor subunits; heterologous expression	HEK293 cells and Xenopus oocytes; recombinant kainate receptor assays	glutamate concentration-response and whole-cell/two-electrode voltage-clamp studies tested GluK1/2 with GluK4/5, not the exact GluK3/GluK5 assembly	exact GluK3-GluK5 channel activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K5 boundary	low	GluK5 requires a partner, but no qualifying primary functional assay for the exact GluK3/GluK5 pair was located; SLC17A7/GLS is a source label, not receptor evidence	—
M20A-CELLCHAT-REMAINING-0820	Glu-SLC17A7_GLS GRIN1_GRIN2A	reviewed_relay_candidate	PMID:7476914; PMID:9463421; PMID:9625862	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell, outside-out patch, and single-channel voltage clamp	glutamate plus glycine activated recombinant NR1/NR2A channels; concentration-response, deactivation, and single-channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2A activation is supported, but downstream kinase/TF output was not assayed and the composite SLC17A7/GLS source label was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-0821	Glu-SLC17A7_GLS GRIN1_GRIN2B	reviewed_relay_candidate	PMID:7476914; PMID:9463421; PMID:9380752	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and CHO cells; whole-cell and single-channel voltage clamp	glutamate plus glycine activated recombinant NR1/NR2B channels; subunit-specific kinetics and antagonist sensitivity measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2B activation is supported, but no terminal TF was directly measured and the composite SLC17A7/GLS source label was not tested as a unit	—
M20A-CELLCHAT-REMAINING-0822	Glu-SLC17A7_GLS GRIN1_GRIN2C	reviewed_relay_candidate	PMID:9463421; PMID:18635641; PMID:9380752	human receptor subunits; recombinant mammalian cells	HEK-293 cells and CHO cells; outside-out patch and single-channel recordings	glutamate plus glycine activated recombinant NR1/NR2C channels; conductance, deactivation, and redox/pharmacology measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2C activation is supported, but downstream pathway and TF output were not assayed; SLC17A7/GLS remains source context only	—
M20A-CELLCHAT-REMAINING-0823	Glu-SLC17A7_GLS GRIN1_GRIN2D	reviewed_relay_candidate	PMID:9463421; PMID:9625862; PMID:10835034	human receptor subunits; recombinant mammalian/Xenopus and rat neurons	HEK-293 cells, Xenopus oocytes, and rat cerebellar preparations; patch-clamp recordings	glutamate plus glycine activated recombinant NR1/NR2D channels; slow deactivation and single-channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; prolonged excitatory current	medium-high	Exact NR1/NR2D activation is supported, but native-cell observations do not establish a TF endpoint and the composite source label was not isolated	—
M20A-CELLCHAT-REMAINING-0824	Glu-SLC17A7_GLS Grm1	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu1; heterologous expression	HEK-293 cells transiently expressing human mGlu1 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu1 coupling to Gq/11 and Gi/o; PLC/TRPC4β readouts used	glutamate-activated group I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu1 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	Direct receptor-proximal coupling was measured, not a downstream TF; assay used heterologous receptor expression and did not test the SLC17A7/GLS composite source label	—
M20A-CELLCHAT-REMAINING-0825	Glu-SLC17A7_GLS Grm2	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu2; heterologous expression	HEK-293 cells transiently expressing human mGlu2 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu2 coupling predominantly to Gi/o	glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu2 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct Gi/o coupling was measured, but no TF endpoint was assayed; composite SLC17A7/GLS source label was not isolated	—
M20A-CELLCHAT-REMAINING-0826	Glu-SLC17A7_GLS Grm3	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu3; heterologous expression	HEK-293 cells transiently expressing human mGlu3 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu3 coupling predominantly to Gi/o	glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu3 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct Gi/o coupling was measured, but no TF endpoint was assayed; composite SLC17A7/GLS source label was not isolated	—
M20A-CELLCHAT-REMAINING-0827	Glu-SLC17A7_GLS Grm4	reviewed_relay_candidate	PMID:37546908; PMID:12657674; PMID:25193666	human receptor in heterologous cells; rat microglia	HEK-293 cells with G-protein/BRET reporters and primary rat microglia; cAMP assays	glutamate/group III agonist activation measured mGlu4 Gi/o coupling and inhibition of forskolin-stimulated cAMP	glutamate-activated group III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu4 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Primary microglia study used group III agonists rather than glutamate alone; no TF endpoint and no direct test of the SLC17A7/GLS source composite	—
