review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-1533	Efna5 Epha1	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHA1;PMCID:PMC3499309	human;mouse	no exact Efna5-Epha1 model recovered; EphA/ephrin family comparator systems	Exact-pair PubMed/PMC/publisher search plus primary Eph receptor binding-profile review; no pair-specific binding or activation assay recovered	no exact Efna5-Epha1 edge established	ligand_receptor_binding_or_activation	EphA/ephrin-A comparator branch; Efna5-Epha1 unresolved	low	Family-level ephrin-A annotations and expression/co-occurrence were not transferred to this exact pair; a weak or context-specific interaction remains possible but was not validated in the bounded search.	null
M20A-EXT-1534	Efna5 Epha10	reviewed_function_only	https://www.oncotarget.com/article/15910/text/;https://pubmed.ncbi.nlm.nih.gov/?term=EPHA10+EFNA5	human;mouse	MCF-10A and MDA-MB-231 breast epithelial/cancer cells; human breast tumor samples	EphA10 isoform overexpression or knockdown; anti-EphA10 co-immunoprecipitation; EFNA5 knockdown; beta-catenin, migration and invasion assays	EphA10/Efna5-associated epithelial beta-catenin redistribution and migration phenotype; direct ligand binding was not isolated	downstream_pathway_function	EphA10 pseudo-RTK; E-cadherin-beta-catenin and invasion branch	medium	The primary study describes EphA10-EFNA5 association in cells and dependence of the phenotype on EFNA5 but does not provide purified-protein affinity or receptor phosphorylation proving a canonical direct activation edge; EphA10 isoforms and a possible EphA2 contribution remain unresolved.	null
M20A-EXT-1536	Efna5 Epha3	reviewed_relay_candidate	PMID:25993310;PMCID:PMC4439037;PMID:15901737;DOI:10.1074/jbc.M504972200	human;mouse	purified human EphA3 ligand-binding domain/ephrin-A5 complex; EphA3-expressing cells and neuronal guidance comparator systems	X-ray co-complex structure; EphA3-binding-compromised ephrin-A5 mutagenesis; receptor clustering and signaling/rounding assays	Efna5 directly binds EphA3 and supports high-affinity receptor-complex assembly and EphA3 signaling	ligand_receptor_binding_or_activation	EphA3 forward signaling; receptor clustering and cell-contact repulsion	high	Direct structural and mutational evidence supports the molecular edge; downstream cellular outputs are context-dependent and no terminal TF endpoint was demonstrated.	null
M20A-EXT-1537	Efna5 Epha6	reviewed_binding_only	PMCID:PMC3499309;PMCID:PMC2170431;https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHA6	human;mouse	EphA6-Fc and ephrin-A ligand binding systems; hippocampal/neuronal receptor-expression comparator models	Soluble EphA6-Fc ligand-binding/competition assays and receptor-family binding profile; no exact downstream perturbation endpoint recovered	Efna5 binds EphA6 in the EphA/ephrin-A receptor family; no validated pathway output in the bounded search	ligand_receptor_binding_or_activation	EphA6 ephrin-A binding branch	medium	Evidence is strongest for extracellular binding-family assays and summarized receptor profiling; pair-specific native-cell activation and a direct downstream relay were not established, so no functional or TF claim is made.	null
M20A-EXT-1538	Efna5 Epha7	reviewed_relay_candidate	PMCID:PMC5682672;https://www.sciencedirect.com/science/article/pii/S0021925820370150;https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHA7	human;mouse	LNCaP and other human prostate cancer cell lines; recombinant EphA7/ephrin-A5 systems	EphA7-ephrin-A5 co-immunoprecipitation; EphA7 phosphorylation analysis; EphA7/ephrin-A5 ligand competition assays; ligand-dependent growth assays	Efna5 binds and activates EphA7, with receptor phosphorylation linked to a cellular tumor-suppressive phenotype	ligand_receptor_binding_or_activation	EphA7 forward signaling; prostate-cell growth and progression branch	medium	Cellular co-IP and receptor-phosphorylation evidence support a relay, but the exact contribution of EphA7 kinase activity versus other Eph/ephrin interactions is context dependent; no terminal TF endpoint was validated.	null
M20A-EXT-1539	Efna5 Ephb1	reviewed_unresolved	PMCID:PMC3499309;PMCID:PMC2170431;https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHB1	human;mouse	EphB1/ephrin-B comparator systems; no exact Efna5-EphB1 native-cell model recovered	Exact-pair PubMed/PMC/publisher search; primary Eph/ephrin receptor-family binding studies and neuronal expression comparators reviewed; no pair-specific binding or activation assay recovered	no exact Efna5-EphB1 edge established	ligand_receptor_binding_or_activation	EphB1/ephrin-B canonical branch; cross-class Efna5-EphB1 unresolved	low	Canonical EphB1 evidence is for ephrin-B ligands, while cross-class exceptions are receptor- and ligand-specific; EphB2 is not interchangeable with EphB1 and no family analogy was promoted.	null
M20A-EXT-1541	Efna5 Ephb6	reviewed_unresolved	PMCID:PMC7997048;https://www.sciencedirect.com/science/article/pii/S0014579399017937;https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHB6	human;mouse	EphB6 ectodomain and ephrin-B ligand comparator systems; no exact Efna5-EphB6 model recovered	Exact-pair search plus primary EphB6 ligand-binding studies; EphB6 assays included ephrin-B ligands and negative/limited ephrin-A comparators but not a validated Efna5 activation endpoint	no exact Efna5-EphB6 edge established	ligand_receptor_binding_or_activation	EphB6/ephrin-B branch; cross-class Efna5-EphB6 unresolved	low	EphB6 preferentially binds ephrin-B1/B2 in the cited primary work; Ephrin-A5 cross-class evidence is established for EphB2, not transferred to EphB6.	null
M20A-EXT-1542	Efnb1 Epha6	reviewed_unresolved	PMCID:PMC2170431;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB1+EPHA6	human;mouse	EphA6/ephrin-A and EphB/ephrin-B comparator systems; no exact Efnb1-EphA6 model recovered	Exact-pair PubMed/PMC/publisher and pathway searches; no pair-specific binding, activation, relay, or perturbation assay recovered	no exact Efnb1-EphA6 edge established	ligand_receptor_binding_or_activation	EphA6/ephrin-A comparator branch; Efnb1-EphA6 cross-class boundary	low	EphA6 family evidence concerns ephrin-A ligands; cross-class EphA4/B-ligand exceptions were not generalized to EphA6 and no direct exact-pair assay was recovered.	null
M20A-EXT-1544	Efnb1 Erbb2	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=EFNB1+ERBB2;https://pubmed.ncbi.nlm.nih.gov/?term=ephrin-B1+HER2	human;mouse	ErbB2/HER2 and ephrin-B1 comparator systems; no exact paired model recovered	Exact-pair PubMed/PMC/publisher and pathway-database searches; no pair-specific binding, receptor activation, relay, or functional perturbation assay recovered	no exact Efnb1-Erbb2 edge established	ligand_receptor_binding_or_activation	Canonical ephrin-B/EphB and ErbB2 ligand branches kept separate	low	Search hits involving ephrin-B/Eph receptors or ErbB2/EGFR-family signaling did not test EFNB1 as an ErbB2 ligand; receptor-family co-expression and symbol similarity were not treated as interaction evidence.	null
M20A-EXT-1545	Efnb2 Epha3	reviewed_unresolved	PMCID:PMC3857839;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB2+EPHA3	human;mouse	A549 cells expressing EphA3 with co-expressed ephrin-B2; EphA3 ligand-binding assays	Ephrin-B2 alkaline-phosphatase binding to EphA3-expressing cells; EphA3 activation and cis-interaction perturbation	Efnb2 does not efficiently bind or activate EphA3 in trans; co-expression can modulate EphA3 in cis but is not a canonical ligand edge	ligand_receptor_binding_or_activation	EphA3 cis modulation versus EphA3/ephrin-A trans signaling	low	The primary cell study specifically reports little EphA3 trans binding and no activation by ephrin-B2; cis modulation was retained as a boundary observation and not promoted to direct LR or relay evidence.	null
