review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0840	apoc2 lrp1	Apoc2 Lrp1		M21A-PAIR-EVID-2298	PMCID:PMC5705268; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOC2+LRP1	human; mouse; rat	apoC-II/lipoprotein-lipase literature and LRP1 lipoprotein-uptake models searched separately; no exact APOC2-LRP1 model	primary apoC-II biochemical and lipoprotein-metabolism studies; exact-pair PubMed/PMC search	no qualifying exact APOC2-LRP1 binding or receptor-proximal activation edge	ligand_receptor_binding_or_activation	apoC-II as LPL cofactor versus LRP1-mediated uptake of other lipoproteins and ligands	low		reviewed_unresolved	ApoC-II activates lipoprotein lipase on triglyceride-rich particles, but the searched literature did not establish direct apoC-II binding to LRP1 or an LRP1 relay; APOE/APOB-LRP1 evidence cannot be reassigned to APOC2.
M20A-EXT-0841	apoc2 lrp2	Apoc2 Lrp2		M21A-PAIR-EVID-2299	PMCID:PMC5705268; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOC2+LRP2	human; rat	megalin/LRP2 ligand-binding and apoC-II/LPL literature searched separately; no exact composite model	purified-ligand and exact-pair PubMed/PMC search	no qualifying exact APOC2-LRP2 binding or uptake assay	ligand_receptor_binding_or_activation	LRP2/megalin endocytic clearance versus apoC-II/LPL triglyceride-processing branch	low		reviewed_unresolved	Megalin binds several apolipoprotein-containing particles, but no primary study located direct APOC2-LRP2 binding; apoE-betaVLDL or apoB particle evidence does not prove an isolated apoC-II edge.
M20A-EXT-0842	apoc4 vldlr	Apoc4 Vldlr		M21A-PAIR-EVID-2300	Reactome:R-HSA-8854462; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOC4+VLDLR	human; mouse	VLDL/VLDLR endocytosis literature and APOC4 annotation searched; no exact free-APOC4/VLDLR assay	VLDL binding/endocytosis literature review and exact-pair search	no qualifying exact APOC4-VLDLR binding or activation edge	ligand_receptor_binding_or_activation	VLDLR binding to intact VLDL particles; APOC4 is a minor particle component rather than an isolated ligand	low		reviewed_unresolved	VLDLR binds intact VLDL and related apoE-containing particles, and APOC4 can occur in VLDL; neither establishes direct APOC4 contact or receptor-proximal signaling. No terminal TF.
M20A-EXT-0843	apod lepr	Apod Lepr		M21A-PAIR-EVID-2301	PMID:11344130; PMID:32440710; PMCID:PMC7679289	rat; mouse	rat hypothalamic models with recombinant APOD/long-form leptin receptor fragments; mouse ApoD-null and ApoD/ApoE double-null retina	APOD-Lepr co-binding studies; ApoD-null retinal immunolocalization, expression, metabolic flux, and knockout phenotyping	APOD binds the cytoplasmic portion of long-form LEPR/OB-Rb; retinal APOD-OB-Rb association is linked to GLUT4/CD36 metabolic phenotypes	ligand_receptor_binding_or_activation	APOD-OB-Rb binding; proposed JAK2/STAT3 and glucose/fatty-acid metabolism branch	moderate		reviewed_binding_only	The direct interaction is reported for the cytoplasmic portion of long-form OB-Rb, while the retinal study mainly measures receptor abundance and knockout phenotypes rather than acute APOD-triggered LEPR signaling; no terminal TF was assigned.
M20A-EXT-0845	apoe chrna4	Apoe Chrna4		M21A-PAIR-EVID-2302	PMID:17609418; PMID:17488453; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOE+CHRNA4	human; rat; Xenopus laevis	rat hippocampal slices and Xenopus oocytes expressing alpha7 nicotinic receptors; human APOE/CHRNA4 genotype studies	apoE-derived peptide electrophysiology and receptor-mutant testing; human APOE-CHRNA4 genotype association searches	no qualifying exact full-length APOE-CHRNA4 binding or activation edge	ligand_receptor_binding_or_activation	apoE-derived peptide inhibition of alpha7 nAChR versus submitted alpha4-subunit boundary	low		reviewed_unresolved	The strongest molecular evidence is for an APOE-derived peptide at CHRNA7, not CHRNA4; human APOE/CHRNA4 studies are genetic or behavioral associations and cannot be promoted to a direct receptor edge.
M20A-EXT-0847	apoe lrp2	Apoe Lrp2		M21A-PAIR-EVID-2303	PMCID:PMC20094; PMID:7959795; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOE+LRP2	human; rat	purified rat megalin/gp330 and apoE-enriched beta-VLDL; LRP2 ligand-binding repeat fragments and renal/choroid-plexus receptor models	solid-phase/ligand-blot competition and receptor-repeat mapping; apoE-enriched beta-VLDL binding and uptake assays	apoE-enriched beta-VLDL binds megalin/LRP2 and is internalized; direct isolated free-APOE versus particle-context distinction retained	ligand_receptor_binding_or_activation	LRP2/megalin endocytic lipoprotein uptake and brain-fluid clearance	moderate		reviewed_binding_only	Primary evidence is strongest for apoE-enriched beta-VLDL or lipoprotein context, with receptor-repeat mapping and uptake; it does not establish a downstream kinase relay or a universal free-APOE ligand state.
M20A-EXT-0849	apoe lrp5	Apoe Lrp5	M21A-REUSE-1397	M21A-PAIR-EVID-2304	PMID:16805831; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOE+LRP5	rat; human APOE isoforms	PC12 cells with recombinant APOE isoforms, VLDL, LRP5 or LRP6 overexpression, and LEF/TCF reporter readouts	APOE isoform-dependent modulation of LRP5-associated canonical Wnt signaling	 downstream_pathway_function	LRP5/6-Wnt-beta-catenin reporter branch; ApoE4 inhibition of Wnt signaling	moderate	The study shows receptor-dependent pathway modulation and LRP5 overexpression dependence, not a purified direct APOE-LRP5 binding assay; Wnt reporter output is functional evidence and no terminal TF occupancy was measured.		reviewed_function_only	—
M20A-EXT-0853	apoe scarb1	Apoe Scarb1		M21A-PAIR-EVID-2305	PMID:12138091; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOE+SCARB1	human; mouse; rat	recombinant free apoE with SR-BI-expressing cells and lipoprotein cholesteryl-ester uptake assays	free APOE binding to SR-BI/SCARB1 and enhancement of selective cholesteryl-ester uptake	ligand_receptor_binding_or_activation	SR-BI-mediated lipoprotein lipid uptake	moderate-high	Direct evidence is for lipid-free apoE; apoE associated with lipids or lipoproteins did not produce the same SR-BI modulation in the cited study. The result is binding/uptake, not a defined intracellular TF relay.		reviewed_binding_only	—
M20A-EXT-0858	apoo il1rapl2	Apoo Il1rapl2		M21A-PAIR-EVID-2306	PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOO+IL1RAPL2; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APOO+interleukin+1+receptor+accessory+protein-like+2	human; mouse	mitochondrial APOO/MICOS literature and IL1RAPL2 neuronal synapse/adhesion literature searched separately; no exact pair model	exact-pair PubMed/PMC/publisher search	no qualifying exact APOO-IL1RAPL2 binding, receptor activation, or cellular perturbation edge	ligand_receptor_binding_or_activation	mitochondrial MICOS/APOO branch versus IL1RAPL2 neuronal adhesion/signaling branch	low		reviewed_unresolved	APOO is primarily a mitochondrial inner-membrane/MICOS component, whereas IL1RAPL2 is a neuronal intercellular receptor-like protein; co-expression or broad interactome predictions were not accepted as evidence.
M20A-EXT-0859	app adra2a	App Adra2a	M21A-REUSE-1398	M21A-PAIR-EVID-2307	PMCID:PMC5602903; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=APP+ADRA2A	human; mouse; rat	HEK293 receptor-expression assays and primary superior cervical ganglion neurons	co-immunoprecipitation and domain mapping of APP-alpha2AAR; arrestin-3 recruitment, agonist-induced internalization, desensitization, and gain/loss-of-function perturbations	APP directly interacts with alpha2A-adrenergic receptor and modulates arrestin-dependent receptor trafficking/signaling	receptor-proximal_relay	ADRA2A-Gi/o GPCR; arrestin-3 endocytosis/desensitization branch	moderate-high		reviewed_relay_candidate	The direct interaction is through intracellular portions of APP and ADRA2A and was studied largely in transfected systems, with primary-neuron validation; no terminal TF or APP-as-adrenergic ligand claim is made.
