review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0097	Efnb1 Ephb2	reviewed_relay_candidate	PMID:11466320;PMID:11585923;PMCID:PMC99915;DOI:10.1128/MCB.21.21.7429	mouse; rat; human comparator	embryonic mouse retina; rat NG108 neuronal cells; COS-1/HEK293T transfectants	EphB2/ephrin-B1 co-immunoprecipitation and phosphorylation; clustered ephrin-B1-Fc stimulation; Ras, MEK, ERK and neurite-retraction assays	EFNB1-dependent EPHB2 forward signaling with bidirectional ephrin-B1 phosphorylation	binding_activation;receptor_proximal_relay;downstream_pathway_function	EFNB1 -> EPHB2 -> p120-RasGAP/Ras downregulation -> MEK-ERK attenuation -> neurite retraction; reverse ephrin-B1 phosphorylation is retained as a separate layer	medium-high	Activation requires clustered or membrane-presented ligand, and EphB2 plus ephrin-B1 can signal bidirectionally. The studies are neuronal/comparator systems rather than SCI receiver cells and do not assign a terminal TF.	null
M20A-LIANA-REMAINING-0098	Efnb1 Ephb3	reviewed_relay_candidate	PMID:15536074;DOI:10.1074/jbc.M411383200	human	LS174T colorectal epithelial cells; HEK293 cells stably expressing wild-type or kinase-deficient EPHB3	clustered ephrin-B1-Fc stimulation; wild-type/kinase-deficient EPHB3; Rac1, Cdc42, RhoA, adhesion and migration assays	EFNB1-stimulated EPHB3 receptor-dependent adhesion and motility signaling	receptor_proximal_relay;downstream_pathway_function	EFNB1 -> EPHB3 -> kinase-dependent adhesion inhibition and kinase-independent Rac1/Cdc42 decrease with relative RhoA increase -> altered adhesion/migration	medium	The study supports receptor-dependent function but does not provide a purified EFNB1-EPHB3 affinity measurement; endogenous EphB-family contributions and transformed-cell context remain. No SCI model or terminal TF was measured.	null
M20A-LIANA-REMAINING-0099	Efnb1 Ephb4	no_evidence_boundary	PMID:19552627;PMCID:PMC2866036;DOI:10.1042/BJ20090014;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB1+EPHB4	human; mouse comparator	MCF7 and MDA-MB-435 cancer cells; HEK293 receptor-binding assays; mouse vascular EphB4/ephrin-B2 comparator	Ephrin-B1-AP/EphB4 binding test; EphB4-ephrin-B2 binding and activation used as a positive family comparator; exact-pair search	No qualifying exact EFNB1-EPHB4 binding or receptor-proximal relay	no_evidence_boundary	EFNB1-EPHB4 exact edge unresolved; the primary EphB4 assay did not detect ephrin-B1 binding, while the validated vascular branch is EFNB2-EPHB4. EphB4 ligand-independent adhesion and family expression cannot substitute for this pair.	low	No direct or receptor-specific EFNB1-EPHB4 evidence was retained. Expression, EphB4-family membership, and EFNB2-EPHB4 signaling do not establish EFNB1 engagement or downstream function; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0100	Efnb1 Ephb6	reviewed_function_only	PMID:38627519;PMCID:PMC11021433;DOI:10.1038/s42003-024-06118-4	Homo sapiens	MDA-MB-231 breast-cancer co-culture and 3D spheroid models	full-length tagged EPHB6/EFNB1 trans co-culture; ephrin-binding-groove mutants; live-cell imaging, cryo-electron tomography, co-clustering and invasion assays	Direct trans EFNB1-EPHB6 co-clustering with receptor-dependent adhesion/invasion effect	binding_activation;downstream_pathway_function	EFNB1-EPHB6 trans co-clustering -> double-membrane tubular contacts and stabilized cell-cell adhesion -> reduced cancer-cell invasion	medium	EPHB6 is a kinase-impaired pseudokinase; the study establishes trans co-clustering and adhesion rather than a canonical kinase relay or purified affinity. The cancer model is not SCI and no terminal TF was measured.	null
M20A-LIANA-REMAINING-0101	Efnb2 Epha4	reviewed_binding_only	PMID:19875447;DOI:10.1074/jbc.M109.014233	human recombinant proteins	Recombinant human EPHA4 ligand-binding domain and EFNB2 ectodomain	crystal structure, ITC/NMR and receptor-binding measurements for the EPHA4-EFNB2 complex	Direct cross-class EFNB2-EPHA4 binding; receptor activation and downstream function not established	binding_activation	EFNB2-EPHA4 cross-class ectodomain complex; no pair-specific intracellular relay assigned	medium-high	The structural/biophysical evidence uses isolated ectodomains and reports weaker cross-class binding; it does not establish full-length membrane activation, a required cofactor, a cell-type-specific relay, or an SCI function. No terminal TF assigned.	null
M20A-LIANA-REMAINING-0102	Efnb2 Ephb2	reviewed_binding_only	PMID:18300229;PMID:18055806;DOI:10.1167/iovs.07-0442	mouse; human comparator	recombinant EFNB2/EPHB2 ectodomains; adult mouse retinal ganglion-cell axons	NMR interaction and receptor/ligand-Fc binding to axons; no selective full-length EFNB2-EPHB2 downstream perturbation	Direct EFNB2-EPHB2 binding or surface recognition without a validated pair-specific relay	binding_activation	EFNB2-EPHB2 contact-dependent Eph signaling context in neural/retinal axons; downstream branch unresolved	medium	The cited work mixes isolated ectodomain biophysics with axon-surface binding and does not define receptor isoform, clustering stoichiometry, or a selective intracellular output for this pair. Family-level EphB signaling and axon physiology are not converted into a terminal TF.	null
M20A-LIANA-REMAINING-0103	Efnb2 Ephb3	reviewed_unresolved	PMID:9990854;PMCID:PMC316426;DOI:10.1101/gad.13.3.295;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB2+EPHB3	mouse	E9.5 mouse yolk-sac/embryonic vasculature; endothelial and adjacent mesenchymal tissues	EphB3-AP and ephrin-B2-AP affinity-probe staining; ephrinB2 and EphB2/EphB3 mutant vascular phenotyping; capillary-sprouting assays	Contextual ephrinB2-EphB3 vascular signaling, without isolated exact-pair relay assignment	downstream_pathway_function	EFNB2/EphB receptor contact context -> vascular morphogenesis and sprouting; EPHB2/EPHB3 receptor combination not separable for this exact row	low-medium	The primary vascular study supports ephrinB signaling and includes EPHB3 expression/affinity-probe context, but the genetic and functional effects are multireceptor and do not isolate EFNB2-EPHB3 from EPHB2 or other EphB components. No direct pair-specific intracellular relay or terminal TF was measured.	null
M20A-LIANA-REMAINING-0104	Efnb2 Ephb4	reviewed_relay_candidate	PMID:9630219;PMID:10518221;PMID:38570531;DOI:10.1016/S1097-2765(00)80342-1	mouse; human endothelial comparator	mouse embryonic arteries/veins and retina; cultured human endothelial cells	EphB4/ephrin-B2 expression and mutant phenocopy; inducible EphB4 genetics; endothelial sorting, flow, Notch/VEGF/Dach1 and vascular-patterning assays	Canonical EFNB2-EPHB4 bidirectional vascular receptor-ligand signaling	binding_activation;receptor_proximal_relay;downstream_pathway_function	EFNB2 -> EPHB4 bidirectional endothelial contact signaling -> artery-vein sorting and arterial specification; Notch/VEGF/Dach1 are downstream contextual readouts	medium-high	The exact developmental axis is strong, but most evidence is membrane/contact and genetic rather than purified affinity or a single linear adaptor-to-kinase chain. Downstream pathway contributions are vascular-context dependent and not an SCI receiver program; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0105	Efnb2 Ephb6	reviewed_binding_only	PMID:10648835;DOI:10.1016/S0014-5793(99)01793-7	mouse; human	EFNB2-transfected COS cells; human pro-B Reh cells and thymus; mouse/human thymus comparator	EPHB6-Fc binding to EFNB1- or EFNB2-transfected cells; saturable binding comparison	Direct EFNB2-EPHB6 receptor binding; kinase-impaired receptor relay unresolved	binding_activation	EFNB2-EPHB6 contact-dependent recognition; no canonical kinase branch assigned	medium-high	The primary study identifies EFNB2 as a high-affinity EPHB6 ligand in transfected-cell binding assays, but EPHB6 lacks a conventional active kinase and the study does not establish a downstream signaling chain or SCI context. No terminal TF assigned.	null
M20A-LIANA-REMAINING-0106	Efnb3 Epha4	reviewed_relay_candidate	PMID:11182083;PMID:12383247;PMID:26687980;DOI:10.1016/S0896-6273(01)00182-9	mouse; rat; human comparator	mouse corticospinal neurons and spinal-cord midline; rat thalamocortical axon cultures; mouse OPCs	EFNB3 genetic truncation and midline repulsion; EFNB3 membrane/FC stimulation; EPHA4 and EphB2 phosphorylation; RhoA, PKC-alpha, FAK and Nkx2.2 readouts	EFNB3-dependent EPHA4 forward signaling with contact-dependent axon/OPC responses	binding_activation;receptor_proximal_relay;downstream_pathway_function	EFNB3 -> EPHA4 -> contact repulsion and RhoA/PKC-alpha/FAK-associated cytoskeletal relay -> axon guidance or OPC differentiation inhibition	medium-high	The evidence is membrane-presented and context-specific, and Eph/ephrin signaling is bidirectional; RhoA/PKC-alpha/FAK and Nkx2.2 outputs come from distinct neuronal/OPC systems. No SCI receiver model or terminal TF assignment was made.	null
M20A-LIANA-REMAINING-0107	Efnb3 Ephb1	no_evidence_boundary	PMID:10037197;PMID:8755474;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB3+EPHB1	human; mouse comparator	SCLC expression panels and embryonic Eph/ephrin family-binding studies; no exact EFNB3-EPHB1 model	family expression and subclass binding context; exact pair search; no receptor-specific EFNB3-EPHB1 assay	No qualifying exact EFNB3-EPHB1 binding, activation, relay, or pair-specific function	no_evidence_boundary	EFNB3-EphB family membership and co-expression are not sufficient to assign this exact receptor. EFNB3-EphB3 and EFNB3-EphA4 evidence was not transferred to EphB1.	low	No exact primary pair assay was located in the bounded pass. Expression, generic EphB/ephrin-B binding, and pathway annotations do not establish EFNB3 engagement of EPHB1 or a downstream function; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0108	Efnb3 Ephb2	no_evidence_boundary	PMID:9484836;PMID:10037197;PMID:8755474;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB3+EPHB2	mouse; human comparator	Mouse embryonic EphB3/EFNB3 binding study; SCLC Eph/ephrin expression panels; subclass-comparator systems	High-affinity EFNB3-EPHB3 binding used as a receptor-specific comparator; exact EFNB3-EPHB2 search	No qualifying exact EFNB3-EPHB2 binding, activation, relay, or pair-specific function	no_evidence_boundary	The decisive primary binding study identified EPHB3, not EPHB2, as the high-affinity EFNB3 receptor. EFNB1/EPHB2 and EFNB3/EPHB3 evidence cannot be reassigned to this pair.	low	No exact primary EFNB3-EPHB2 evidence was retained. Family co-expression or general subclass promiscuity does not establish the submitted edge or any terminal TF.	null
M20A-LIANA-REMAINING-0109	Efnb3 Ephb3	reviewed_binding_only	PMID:9484836;DOI:10.1038/1201557	human; mouse	Recombinant murine ephrin-B3 and Eph receptor binding panel; developing neural-tube midline	ligand-receptor affinity panel and receptor-binding specificity; no selective downstream perturbation	Direct high-affinity EFNB3-EPHB3 binding	binding_activation	EFNB3-EPHB3 direct receptor-binding branch; downstream EphB3 adaptor/kinase function not assigned to this ligand pair	medium-high	The approximately 1 nM binding result is biochemical and does not establish all full-length membrane, clustering, tissue, or species contexts. No pair-specific downstream relay, SCI model, or terminal TF was measured.	null
M20A-LIANA-REMAINING-0110	Efnb3 Ephb4	no_evidence_boundary	PMID:9484836;PMID:19552627;DOI:10.1042/BJ20090014;https://pubmed.ncbi.nlm.nih.gov/?term=EFNB3+EPHB4	mouse; human comparator	Recombinant Eph receptor binding panel; EphB4 cancer-cell binding assays; no exact EFNB3-EPHB4 model	EFNB3-EPHB3 specificity and EphB4-EFNB2 binding used as boundaries; exact-pair search	No qualifying exact EFNB3-EPHB4 binding, activation, relay, or pair-specific function	no_evidence_boundary	Primary receptor-specificity evidence favors EFNB3-EPHB3, while EphB4 preferentially binds EFNB2 and did not detect ephrin-B1 in the cited assay. Neither result establishes EFNB3-EPHB4.	low	No exact EFNB3-EPHB4 primary assay was located. EphB4-family biology, EFNB2-EPHB4 function, and EFNB3-EPHB3 binding are not transferable; no terminal TF assigned.	null
