review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1330	ITGAV_ITGB5 Adgrb1	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=ITGAV+ITGB5+ADGRB1	human; mouse	no exact submitted-pair model	bounded exact-pair PubMed/PMC/publisher search; expanded ADGRB1 ligand audit	no qualifying exact integrin–ADGRB1 edge	ligand_receptor_binding_or_activation	none	low	ADGRB1/BAI1 has distinct adhesion-GPCR ligand biology, including phosphatidylserine-related interactions, but no exact alphaVbeta5 ligand relationship or receptor-dependent relay was located; generic integrin adhesion evidence was not transferred.	none
M20A-CELLCHAT-REMAINING-1331	Jam2 F11r	reviewed_unresolved	PMID:16093349; PMID:40132981	human; mouse	endothelial, platelet, and leukocyte adhesion comparator systems	bounded exact-pair and JAM-family comparator search; soluble JAM binding and platelet homophilic-adhesion studies	no qualifying exact JAM2–F11R interaction	ligand_receptor_binding_or_activation	none	low	JAM2/JAM-B evidence supports JAM3/JAM-C binding and integrin adhesion, whereas F11R/JAM-A evidence supports homophilic JAM-A adhesion; these distinct family interactions do not establish JAM2–F11R.	none
M20A-CELLCHAT-REMAINING-1332	Jam2 Jam2	reviewed_unresolved	PMID:16093349; PMID:40132981	human; mouse	endothelial and platelet adhesion comparator systems	bounded exact-pair and JAM-family comparator search; recombinant JAM binding and homophilic-adhesion studies	no qualifying exact JAM2 homophilic edge	ligand_receptor_binding_or_activation	none	low	Primary evidence located JAM3/JAM-C homophilic and JAM2/JAM3 heterophilic adhesion, but not a defined JAM2/JAM2 trans-homophilic assay; JAM-A homophilic evidence is not interchangeable with JAM-B.	none
M20A-CELLCHAT-REMAINING-1333	Jam2 Jam3	reviewed_binding_only	PMID:16093349; PMCID:PMC3236736	human; zebrafish	endothelial junctions; leukocyte adhesion; zebrafish myoblasts	purified soluble JAM ectodomain binding, cell-cell junction assays, and in vivo Jam2/Jam3 perturbation	heterophilic cell-adhesion complex	ligand_receptor_binding_or_activation	JAM-B/JAM-C junctional adhesion and leukocyte/myocyte adhesion	medium	Evidence establishes physical JAM2/JAM3 adhesion and related junctional function, not a receptor-proximal kinase relay or terminal TF; the adhesion phenotype is retained as binding-layer evidence only.	none
M20A-CELLCHAT-REMAINING-1334	Jam3 F11r	reviewed_unresolved	PMID:16093349; PMID:40132981	human; mouse	endothelial, platelet, and leukocyte adhesion comparator systems	bounded exact-pair and JAM-family comparator search; JAM2/JAM3 and F11R homophilic studies	no qualifying exact JAM3–F11R edge	ligand_receptor_binding_or_activation	none	low	JAM3/JAM-C is supported as a JAM2/JAM-B partner and homophilic adhesion molecule, while F11R/JAM-A homophilic evidence does not establish a JAM3 counter-receptor interaction.	none
M20A-CELLCHAT-REMAINING-1335	Jam3 ITGAM_ITGB2L	reviewed_unresolved	PMID:16093349; https://pubmed.ncbi.nlm.nih.gov/?term=JAM3+ITGAM+ITGB2L	human; mouse	vascular and leukocyte adhesion comparator systems	canonical JAM3–alphaMbeta2 comparator audit; exact ITGB2L/Pactolus search	no qualifying exact JAM3–ITGAM_ITGB2L receptor edge	ligand_receptor_binding_or_activation	none	low	JAM3/JAM-C has primary adhesion evidence with canonical alphaMbeta2/CD11b-CD18, but the submitted receptor contains the noncanonical beta2-like ITGB2L chain; no exact ITGB2L assay was located and the canonical partner was not substituted.	none
M20A-CELLCHAT-REMAINING-1336	Jam3 Jam3	reviewed_binding_only	PMID:16118203	human	JAM-C-transfected CHO cells; lung carcinoma cells; endothelial adhesion models	soluble recombinant JAM-C binding to immobilized JAM-C, domain-mutant analysis, and cell adhesion blockade	homophilic cell-adhesion interaction	ligand_receptor_binding_or_activation	JAM-C homophilic adhesion and tumor cell–endothelial interaction	medium	The exact homophilic binding edge is supported, but the study does not establish a receptor-proximal intracellular relay or terminal TF; tumor/endothelial adhesion is retained as a functional adhesion context, not signaling.	none
M20A-CELLCHAT-REMAINING-1337	Klk1 F2r	reviewed_unresolved	PMID:18778305; https://pubmed.ncbi.nlm.nih.gov/?term=KLK1+F2R	human; mouse	NSC34 neurons; Neu7 astroglial cells	KLK1 exposure, PAR agonist desensitization, calcium flux, MAPK/AKT readouts, and PAR/B2R inhibitor controls	no qualifying exact KLK1–PAR1 activation edge	ligand_receptor_binding_or_activation	none	low	In the primary CNS study KLK1 did not signal through PARs and its ERK effect was B2-receptor-dependent; family-level KLK/PAR biology and KLK6/PAR1 evidence were not transferred to KLK1/PAR1.	none
M20A-CELLCHAT-REMAINING-1338	Klk14 F2r	reviewed_relay_candidate	PMID:16800746; DOI:10.1515/BC.2006.104	human; rat; mouse	HEK cells co-expressing human PAR1/PAR2; rat PAR2-expressing KNRK cells; rat platelets and aorta	KLK14 cleavage of PAR activation peptides, calcium flux in receptor-expressing cells, PAR1/PAR2 co-expression controls, platelet aggregation, and aorta relaxation	proteolytic PAR1 activation and receptor-proximal calcium relay	receptor_proximal_relay	KLK14–PAR1/F2R → G-protein/Ca2+ signaling	medium	Direct PAR1-dependent calcium signaling was demonstrated in co-expressing HEK cells, but receptor-context and protease-concentration effects are substantial; KLK14 can also disarm PAR1 in other contexts, so this is not a universal positive activation claim.	none
M20A-CELLCHAT-REMAINING-1339	Klk14 F2rl1	reviewed_relay_candidate	PMID:16800746; PMID:17625593; PMID:21907696; DOI:10.1038/sj.jid.5700965	human; rat; mouse	KNRK-PAR2 cells; HT29 colon cancer cells; inflammatory skin/keratinocyte models	PAR2 cleavage and calcium flux, PAR2 activation-blocking antibody, ERK1/2 phosphorylation, receptor internalization, and proliferation assays	proteolytic PAR2 activation with receptor-proximal calcium/ERK relay	receptor_proximal_relay	KLK14–PAR2/F2RL1 → Ca2+/ERK signaling and epithelial function	high	The direct activation evidence is strong but comes from heterologous or tumor/skin models; downstream proliferation is context-specific and no terminal TF was assigned.	none
M20A-CELLCHAT-REMAINING-1342	Klk4 F2r	reviewed_relay_candidate	DOI:10.1074/jbc.M709493200; https://www.sciencedirect.com/science/article/pii/S0021925820493329	human; mouse	PAR1-LMF cells; PAR-expressing heterologous cell systems; prostate cancer tissue	activated recombinant KLK4, calcium-flux dose response, PAR1/PAR2/PAR4 selectivity, and receptor-dependent signaling assays	proteolytic PAR1 activation with receptor-proximal calcium relay	receptor_proximal_relay	KLK4–PAR1/F2R → G-protein/Ca2+ signaling	medium	The primary study supports direct PAR1 activation in engineered receptor systems and prostate-cancer co-expression; it does not establish a single universal in vivo cell context or a terminal TF.	none
M20A-CELLCHAT-REMAINING-1343	Klk4 F2rl1	reviewed_relay_candidate	DOI:10.1074/jbc.M709493200; https://www.sciencedirect.com/science/article/pii/S0021925820493329	human; mouse	PAR2-LMF cells; PAR-expressing heterologous cell systems; prostate cancer tissue	KLK4 cleavage of PAR2 activation peptide, calcium flux, ERK1/2 phosphorylation, PAR2 knockdown, and prostate-cancer co-expression	proteolytic PAR2 activation with receptor-proximal calcium/ERK relay	receptor_proximal_relay	KLK4–PAR2/F2RL1 → Ca2+/ERK signaling	medium	Direct signaling was measured in engineered receptor cells; prostate-cancer relevance is based on co-expression and cell-line assays, not a universal physiological context; no terminal TF was assigned.	none
M20A-CELLCHAT-REMAINING-1344	Klk5 F2rl1	reviewed_relay_candidate	PMID:16800746; PMID:17625593; PMCID:PMC4807278	human; rat; mouse	KNRK-PAR2 cells; human oral squamous-cell carcinoma cells; skin/keratinocyte models	KLK5 cleavage of PAR2 activation sequences, calcium-flux desensitization, PAR2-dependent calcium mobilization, RelA nuclear translocation, and PAR2 activation assays	proteolytic PAR2 activation with receptor-proximal calcium relay	receptor_proximal_relay	KLK5–PAR2/F2RL1 → Ca2+/NF-kappaB inflammatory branch	medium	Direct receptor activation is supported, while RelA/NF-kappaB and inflammatory outputs are downstream functional evidence and are not treated as proof of a direct KLK5–TF edge.	none
M20A-CELLCHAT-REMAINING-1345	Klk6 F2r	reviewed_relay_candidate	PMID:16800746; PMID:23647384; PMCID:PMC4097186	human; mouse; rat	primary mouse cerebellar granule neurons; NSC34 motoneurons; rat/mouse PAR systems	KLK6 exposure, PAR1-selective lipopeptide inhibition, PAR1 genetic deletion, ERK1/2 phosphorylation, and neuron-injury assays	proteolytic PAR1 activation with receptor-proximal ERK relay	receptor_proximal_relay	KLK6–PAR1/F2R → PI3K/MEK–ERK1/2 signaling	medium	The exact PAR1 relay is supported in neuronal models, but KLK6 can signal through multiple PARs and B2R-dependent mechanisms in other systems; neurotoxicity is a downstream context, not a universal output.	none
M20A-CELLCHAT-REMAINING-1346	Klk6 F2rl1	reviewed_relay_candidate	PMID:16800746; PMID:18778305; PMID:23647384; PMCID:PMC2692621	human; mouse; rat	astroglial and neuronal cell lines; primary mouse neurons; PAR2-expressing KNRK cells	KLK6 exposure, PAR2 agonist desensitization, PAR2/PAR1 inhibitors, calcium flux, ERK1/2 activation, and PAR-dependent neurotoxicity assays	proteolytic PAR2 activation with receptor-proximal calcium/ERK relay	receptor_proximal_relay	KLK6–PAR2/F2RL1 → Ca2+/ERK signaling	medium	Evidence is model- and cell-type-dependent; the same protease can engage PAR1, PAR2, or non-PAR B2R pathways, so no single downstream output or terminal TF is generalized.	none
M20A-CELLCHAT-REMAINING-1347	Klk7 F2rl1	reviewed_unresolved	PMID:17625593; PMID:40753921; https://pubmed.ncbi.nlm.nih.gov/?term=KLK7+F2RL1	human; mouse	KNRK-PAR2 cells; HPV cervical carcinoma mouse/HEK293T reporter models	direct skin-KLK/PAR2 calcium assay; later KLK5/KLK7/KLK14 PAR2 reporter and combination experiments	no qualifying isolated KLK7–PAR2 activation edge	ligand_receptor_binding_or_activation	KLK7/PAR2 family-context search; no isolated mature KLK7→PAR2 relay promoted	low	Stefansson et al. found KLK7 did not induce PAR2 signaling, while later work evaluates KLK7 in a KLK5/KLK14-dependent cervical-carcinoma context; the combined or indirect result does not establish an isolated direct KLK7–PAR2 edge.	none
M20A-CELLCHAT-REMAINING-1348	Klk8 F2r	reviewed_function_only	PMID:34552064; PMCID:PMC8458432; DOI:10.1038/s41419-021-04149-x	human; mouse	RKO and SW480 colorectal cancer cells; nude-mouse xenograft and metastasis models	KLK8 overexpression, PAR1 antagonist SCH79797, PAR2 antagonist control, proliferation/migration/invasion/EMT assays, and xenograft inhibition	PAR1-dependent cellular function without direct KLK8 cleavage assay	downstream_pathway_function	KLK8–PAR1/F2R-associated EMT, proliferation, invasion, and metastasis branch	low	The study supports PAR1-dependent functional attenuation, but does not directly demonstrate KLK8 binding or cleavage of PAR1; antagonist sensitivity is not promoted to a direct molecular edge or terminal TF assignment.	none
M20A-CELLCHAT-REMAINING-1349	L1cam L1cam	reviewed_binding_only	PMID:2627381; DOI:10.1016/0896-6273(89)90048-2; PMID:2295682; PMCID:PMC2115980	mouse; chick	nervous-system neurons; purified L1-coated substrates; L1-positive neural cell lines	purified L1 adhesion substrate, Fab blockade, neurite outgrowth, bead/cell aggregation, and L1 antibody inhibition	L1CAM homophilic cell-adhesion interaction	ligand_receptor_binding_or_activation	L1CAM homophilic adhesion and neurite-outgrowth branch	medium	The exact homophilic adhesion is supported, but MAPK, FGFR, or neurite outputs were not used to infer a direct intracellular relay for this pair; no terminal TF was assigned.	none
