review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-1596	ppy npy4r	Ppy Npy4r	M21A-REUSE-1280	M21A-PAIR-EVID-1998	PMID:35507650; DOI:10.1038/s41586-022-04419-2	human	Recombinant human NPY4R-Gi1 complexes in cryo-EM; receptor mutagenesis systems	Cryo-EM of PP-bound NPY4R-Gi1; receptor/peptide mutagenesis and functional signaling comparison	direct PPY binding and activation of NPY4R with Gi1 coupling	receptor_proximal_relay	PP/Y4R peptide recognition to Gi/o-coupled neuropeptide signaling	medium-high		reviewed_relay_candidate	The structural study directly supports PP-Y4R recognition and Gi1 coupling, but does not establish a terminal TF or a role for the queued Ppy biosynthetic source in the receptor assay.
M20A-CELLCHAT-REMAINING-1597	ppy npy6r	Ppy Npy6r		M21A-PAIR-EVID-1999	PMID:8910373; DOI:10.1074/jbc.271.44.27776	mouse	COS cells expressing the cloned mouse PP2/NPY6R-family receptor; embryonic mouse expression context	125I-PP competition binding and receptor cloning/expression; no second-messenger assay reported	direct PPY binding to the mouse NPY6R/PP2 receptor branch without a validated proximal signaling readout	ligand_receptor_binding_or_activation	PP/Y6-family receptor binding; mouse PP2 versus primate NPY6R functional-status boundary	medium		reviewed_binding_only	The primary study shows high-affinity PP binding and PP>PYY≥NPY pharmacology for mouse PP2, historically corresponding to the NPY6R-family branch, but does not provide a receptor-proximal signaling assay. Human NPY6R is inactivated, and family nomenclature/orthology must be kept explicit.
M20A-CELLCHAT-REMAINING-1598	ppy pgr15l	Ppy Pgr15l		M21A-PAIR-EVID-2000	PMID:24316073; https://pubmed.ncbi.nlm.nih.gov/?term=PGR15L+pancreatic+polypeptide+primary+study	mouse; rat	PGR15L localization and expression studies; no exact PPY-PGR15L ligand-response model located	Bounded exact-pair PubMed/PMC/publisher search; NPY-family comparator studies reviewed without transferring their ligand assignments	no qualifying exact PPY-PGR15L binding, activation, or relay edge	ligand_receptor_binding_or_activation	PGR15L orphan/NPY-family boundary; PPY receptor assignment unresolved	low		reviewed_unresolved	PGR15L is an orphan-like G protein-coupled receptor related to the NPY receptor family, but the bounded search found no direct PPY binding or activation assay. NPY4R/NPY6R evidence cannot be transferred by sequence family or co-expression, and no downstream pathway or TF is assigned.
M20A-CELLCHAT-REMAINING-1599	pregnenolone-cyp11a1 nr1i2	Pregnenolone-CYP11A1 Nr1i2	M21A-REUSE-1281	M21A-PAIR-EVID-2001	PMID:9489701; DOI:10.1016/S0092-8674(00)80900-9; PMID:15364541	mouse; human	PXR/NR1I2 expression and reporter systems; human tissue expression and neurosteroid reporter models	Pregnenolone/PXR ligand activation and PXR-dependent reporter/transcriptional response; CYP11A1 steroidogenesis literature used as source context	pregnenolone activates NR1I2/PXR, a ligand-activated nuclear receptor transcription factor	receptor_proximal_relay	NR1I2/PXR-RXR xenobiotic and steroid-response transcription	medium-high	NR1I2/PXR	reviewed_relay_candidate	The exact mature ligand is pregnenolone; CYP11A1 produces pregnenolone but was not manipulated in the receptor assays. The original PXR study supports steroid activation and the human study supports neurosteroid-responsive PXR transcription, but target-gene breadth is context-dependent.
M20A-CELLCHAT-REMAINING-1600	prnp adgrg6	Prnp Adgrg6	M21A-REUSE-1282	M21A-PAIR-EVID-2002	PMID:27501152; PMCID:PMC5499706; DOI:10.1038/nature19312	mouse; human	Primary mouse Schwann cells, SW10 Schwann cells, HEK293T cells expressing ADGRG6/GPR126, and hypomorphic zebrafish	PrP flexible-tail peptide/protein exposure; ADGRG6 deletion/overexpression; cAMP assays, binding/immunoprecipitation, and myelination rescue assays	direct PrP/Prnp agonism of ADGRG6/GPR126 with G-protein/cAMP and myelination output	receptor_proximal_relay	ADGRG6/GPR126 G-protein-cAMP signaling in Schwann-cell myelin homeostasis	high		reviewed_relay_candidate	The primary study establishes the active PrP flexible tail and ADGRG6 dependence, but the exact G-protein subtype and a terminal TF are not resolved. PrP is a cellular ligand in the tested context; prion-disease conformers were not evaluated.
M20A-CELLCHAT-REMAINING-1601	proc procr_f2r	Proc PROCR_F2R	M21A-REUSE-1283	M21A-PAIR-EVID-2003	PMID:12586611; DOI:10.1182/blood-2002-12-3680; PMID:15665002; DOI:10.1074/jbc.M410381200	human; mouse	Primary human brain endothelial cells, HUVECs, human endothelial cultures, and murine endothelial models	Activated protein C versus zymogen/mutant APC; EPCR-blocking and PAR1-cleavage-blocking antibodies; PAR1 cleavage, calcium, MAPK, barrier, and in vivo perturbation assays	EPCR/PROCR-bound activated protein C cleaves and activates PAR1/F2R	receptor_proximal_relay	PROCR-EPCR to PAR1 cleavage, beta-arrestin/Rac1 or MAPK signaling, and endothelial barrier protection	medium-high		reviewed_relay_candidate	The queued PROC label includes the protein C zymogen, whereas productive PAR1 signaling requires activated protein C. EPCR-dependent signaling is strong in endothelial models, but APC potency and physiological relevance differ by cell and species; no terminal TF is assigned.
M20A-CELLCHAT-REMAINING-1602	proc procr_hsp90aa1	Proc PROCR_HSP90AA1	M21A-REUSE-1284	M21A-PAIR-EVID-2004	PMID:35320720; DOI:10.1016/j.celrep.2022.110548	mouse	Mouse mammary stem cells and organoid/in vitro mammary stem-cell models	Protein C stimulation; Procr conditional knockout; proteomics/co-immunoprecipitation and Src/IGF1R pathway perturbations	protein C stimulation promotes a PROCR cytoplasmic-tail-HSP90AA1 complex that recruits Src and IGF1R	receptor_proximal_relay	PROCR-HSP90AA1-Src-IGF1R to PI3K/AKT-ERK mammary stem-cell maintenance	medium-high		reviewed_relay_candidate	The primary study directly supports ligand-stimulated PROCR-HSP90AA1 association and a downstream Src/IGF1R axis in mouse mammary stem cells. HSP90AA1 is intracellular/cytoplasmic complex context, not an extracellular ligand-binding receptor, and the queued PROC source was not converted into a direct enzyme edge.
M20A-CELLCHAT-REMAINING-1603	progesterone-hsd3b1 catsper1_catsperb	Progesterone-HSD3B1 CATSPER1_CATSPERB	M21A-REUSE-1285	M21A-PAIR-EVID-2005	PMID:21412339; PMID:23530196; PMCID:PMC3914660	human	Mature human spermatozoa and sperm from a CatSper2-deficient infertile patient; CatSper channel-complex context	Whole-cell and tail-current patch clamp; CatSper2 loss-of-function comparison; progesterone exposure and CatSper inhibitor/competition assays	progesterone activates the assembled CatSper channel complex containing CatSper1 and auxiliary CatSper-beta	receptor_proximal_relay	Progesterone-sensitive CatSper Ca2+ influx to sperm hyperactivation, capacitation, and acrosome-related outputs	medium-high		reviewed_relay_candidate	The primary evidence establishes progesterone activation of the assembled human CatSper channel and the requirement for CatSper subunits, not a direct progesterone contact with the specific CatSper1-CatSper-beta pair. HSD3B1 is steroid-processing context only; no terminal TF is assigned.
M20A-CELLCHAT-REMAINING-1604	progesterone-hsd3b1 catsper1_catsperd	Progesterone-HSD3B1 CATSPER1_CATSPERD	M21A-REUSE-1286	M21A-PAIR-EVID-2006	PMID:21412339; PMID:23530196; PMCID:PMC3914660	human	Mature human spermatozoa and sperm from a CatSper2-deficient infertile patient; CatSper channel-complex context	Whole-cell and tail-current patch clamp; CatSper2 loss-of-function comparison; progesterone exposure and CatSper inhibitor/competition assays	progesterone activates the assembled CatSper channel complex containing CatSper1 and auxiliary CatSper-delta	receptor_proximal_relay	Progesterone-sensitive CatSper Ca2+ influx to sperm hyperactivation, capacitation, and acrosome-related outputs	medium-high		reviewed_relay_candidate	The primary evidence establishes progesterone activation of the assembled human CatSper channel and the requirement for CatSper subunits, not a direct progesterone contact with the specific CatSper1-CatSper-delta pair. HSD3B1 is steroid-processing context only; no terminal TF is assigned.
M20A-CELLCHAT-REMAINING-1605	progesterone-hsd3b1 catsper2_catsperb	Progesterone-HSD3B1 CATSPER2_CATSPERB	M21A-REUSE-1287	M21A-PAIR-EVID-2007	PMID:21412339; PMID:23530196; PMCID:PMC3914660	human	Mature human spermatozoa and sperm from a CatSper2-deficient infertile patient; CatSper channel-complex context	Whole-cell and tail-current patch clamp; CatSper2 loss-of-function comparison; progesterone exposure and CatSper inhibitor/competition assays	progesterone activates the assembled CatSper channel complex containing CatSper2 and auxiliary CatSper-beta	receptor_proximal_relay	Progesterone-sensitive CatSper Ca2+ influx to sperm hyperactivation, capacitation, and acrosome-related outputs	medium-high		reviewed_relay_candidate	The primary evidence establishes progesterone activation of the assembled human CatSper channel and the requirement for CatSper subunits, not a direct progesterone contact with the specific CatSper2-CatSper-beta pair. HSD3B1 is steroid-processing context only; no terminal TF is assigned.
M20A-CELLCHAT-REMAINING-1606	progesterone-hsd3b1 catsper2_catsperd	Progesterone-HSD3B1 CATSPER2_CATSPERD	M21A-REUSE-1288	M21A-PAIR-EVID-2008	PMID:21412339; PMID:23530196; PMCID:PMC3914660	human	Mature human spermatozoa and sperm from a CatSper2-deficient infertile patient; CatSper channel-complex context	Whole-cell and tail-current patch clamp; CatSper2 loss-of-function comparison; progesterone exposure and CatSper inhibitor/competition assays	progesterone activates the assembled CatSper channel complex containing CatSper2 and auxiliary CatSper-delta	receptor_proximal_relay	Progesterone-sensitive CatSper Ca2+ influx to sperm hyperactivation, capacitation, and acrosome-related outputs	medium-high		reviewed_relay_candidate	The primary evidence establishes progesterone activation of the assembled human CatSper channel and the requirement for CatSper subunits, not a direct progesterone contact with the specific CatSper2-CatSper-delta pair. HSD3B1 is steroid-processing context only; no terminal TF is assigned.
M20A-CELLCHAT-REMAINING-1607	progesterone-hsd3b1 catsper3_catsperb	Progesterone-HSD3B1 CATSPER3_CATSPERB	M21A-REUSE-1289	M21A-PAIR-EVID-2009	PMID:21412339; PMID:17227845; PMCID:PMC3914660	human; mouse	Mature human sperm and CatSper3-deficient mouse sperm; CatSper complex context	Progesterone-evoked human CatSper currents plus CatSper3 knockout, motility, and fertility assays	progesterone activates the assembled CatSper channel complex containing CatSper3 and auxiliary CatSper-beta	receptor_proximal_relay	CatSper-dependent Ca2+ entry to sperm hyperactivated motility and fertility	medium		reviewed_relay_candidate	The mouse CatSper3 knockout establishes complex function but not a progesterone-binding site or a direct CatSper3-CatSper-beta ligand interface. HSD3B1 is steroid-processing context only; species-specific progesterone sensitivity must be preserved.
M20A-CELLCHAT-REMAINING-1608	progesterone-hsd3b1 catsper3_catsperd	Progesterone-HSD3B1 CATSPER3_CATSPERD	M21A-REUSE-1290	M21A-PAIR-EVID-2010	PMID:21412339; PMID:17227845; PMCID:PMC3914660	human; mouse	Mature human sperm and CatSper3-deficient mouse sperm; CatSper complex context	Progesterone-evoked human CatSper currents plus CatSper3 knockout, motility, and fertility assays	progesterone activates the assembled CatSper channel complex containing CatSper3 and auxiliary CatSper-delta	receptor_proximal_relay	CatSper-dependent Ca2+ entry to sperm hyperactivated motility and fertility	medium		reviewed_relay_candidate	The mouse CatSper3 knockout establishes complex function but not a progesterone-binding site or a direct CatSper3-CatSper-delta ligand interface. HSD3B1 is steroid-processing context only; species-specific progesterone sensitivity must be preserved.
