review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-3521	Wnt5b Fzd9_Lrp6	no_evidence_boundary	PMID:16465433; PMID:19720827; PMID:26034040; PMID:25605717	human; mouse	human breast epithelial/cancer lines; mouse vascular smooth-muscle lineage; recombinant WNT/FZD comparator systems	WNT/receptor expression profiling; LRP6/FZD10 perturbation; purified WNT-FZD binding and reporter comparisons; no exact WNT5B-FZD9-LRP6 assay	No qualifying exact WNT5B-FZD9-LRP6 binding, activation, or receptor-dependent function; family and component context only	no_evidence_boundary	WNT5B noncanonical and FZD-LRP6 canonical branches are documented separately; the submitted composite receptor branch is unresolved	low	The cited studies show WNT5B expression or WNT-family receptor behavior, and LRP6/FZD10 pathway effects, but not the submitted WNT5B-FZD9-LRP6 complex. Expression, family-level WNT signaling, and LRP6 pathway function do not establish direct interaction or a relay in SCI cells.	null
M20A-EXT-3522	Wnt5b Klrg2	no_evidence_boundary	PMID:38123680; PMID:19720827; PMID:16461340	danio rerio; mouse; human comparator	zebrafish gastrula; mouse/human KLRG-family receptor systems; no exact WNT5B-KLRG2 model	WNT5B-ROR2 complex transfer and noncanonical signaling comparator; KLRG-family cadherin-binding and cytotoxicity assays; no exact WNT5B-KLRG2 binding or perturbation	No qualifying exact WNT5B-KLRG2 interaction or relay; WNT5B-ROR2 and KLRG1/2-family adhesion-inhibitory systems remain separate	no_evidence_boundary	WNT5B-ROR noncanonical/PCP branch versus KLRG-family cadherin checkpoint branch; exact bridge unresolved	low	Primary work supports WNT5B-ROR2 biology and KLRG-family recognition of cadherins, not WNT5B as a KLRG2 ligand. Receptor-family or pathway analogy cannot establish the submitted edge, downstream function, or terminal TF.	null
M20A-EXT-3523	Wnt7a Ldlr	no_evidence_boundary	PMID:17932314; DOI:10.1161/ATVBAHA.107.153668; PMID:15841209	mouse	Ldlr-deficient diabetic mice; primary aortic myofibroblasts and 10T1/2 mesenchymal cells	TNF neutralization/transgenic perturbation; WNT reporter and DKK1 inhibition; Wnt7a expression and paracrine-function readouts	WNT7A-associated pathway function in an LDLR-deficient background; no WNT7A-LDLR binding or receptor-dependent activation	no_evidence_boundary	TNF-alpha/Msx2 -> paracrine WNT7A/WNT3A -> beta-catenin/TCF osteogenic program; LDLR is a genetic background, not an assigned WNT7A receptor	low	The primary studies place Wnt7a in a vascular Wnt program in Ldlr-null or Ldlr-related models but do not test LDLR as a Wnt7a receptor. Genetic background, expression, reporter activity, and DKK1 sensitivity are not direct ligand-receptor evidence.	null
M20A-EXT-3525	Wnt7b Tmed5	reviewed_unresolved	PMID:30394198; DOI:10.1080/15548627.2018.1539590; URL:https://pubmed.ncbi.nlm.nih.gov/30394198/	human; mouse	human HeLa cervical-cancer cells; mouse xenograft	WNT7B-TMED5 co-immunoprecipitation/immunofluorescence; expression manipulation; beta-catenin pathway and tumor phenotyping	Intracellular secretory-pathway association reported in a retracted study; not an extracellular ligand-receptor relay	binding_activation;downstream_pathway_function	TMED5 ER/Golgi trafficking -> WNT7B handling -> reported WNT-CTNNB1/beta-catenin output; extracellular receptor branch unresolved	low	The article was retracted in 2025. TMED5 is an intracellular ER/Golgi trafficking component rather than a cell-surface receptor; the study does not establish extracellular WNT7B-to-TMED5 binding, ligand-receptor direction, a receptor complex, or an SCI relay.	null
M20A-EXT-3526	Ybx1 Notch1	reviewed_function_only	PMID:41987593; PMID:34533860	human	THP-1 human monocytic leukemia cells; melanoma comparator cells	RNA-seq; DNA-pull-down/LC-MS; western blot; NOTCH1 knockdown and YBX1 overexpression; YBX1/Notch transcriptional perturbation	Intracellular YBX1-NOTCH1 regulatory association with apoptosis/function; not a ligand-receptor interaction	downstream_pathway_function	YBX1 regulation/inhibition of NOTCH1 -> BCL2/BCL3 and apoptosis; canonical NICD-RBPJ branch not assigned to YBX1	low-medium	The primary evidence concerns intracellular regulation and pathway/function, not extracellular YBX1 ligand activity or direct receptor engagement. No receptor-proximal relay from a secreted signal, SCI receiver model, or terminal TF endpoint was established.	null
M20A-EXT-3527	Zp3 Chrna7	reviewed_relay_candidate	PMID:22577141; URL:https://pubmed.ncbi.nlm.nih.gov/22577141/	mouse	wild-type and alpha7-null mouse sperm; purified/reconstituted receptor-complex components	ZP/alpha7 agonism; alpha7 and EGFR antagonists; alpha7-null sperm; SFK inhibitor; microfluidic affinity assay; co-immunoprecipitation; acrosome-reaction readout	ZP3-alpha7 nAChR binding/activation with receptor-proximal and functional support	binding_activation;receptor_proximal_relay;downstream_pathway_function	ZP3/ZP -> CHRNA7 -> SFK -> EGFR transactivation -> Ca2+ influx -> acrosome reaction	medium-high	The study is a sperm fertilization model and treats ZP as a multicomponent zona-pellucida stimulus; the exact contribution of isolated ZP3 versus whole ZP and the receptor-complex stoichiometry are context-limited. No terminal TF or SCI receiver relay was measured.	null
M20A-EXT-3528	Zp3 Egfr	reviewed_relay_candidate	PMID:22577141; URL:https://pubmed.ncbi.nlm.nih.gov/22577141/	mouse	wild-type and alpha7-null mouse sperm; purified/reconstituted EGFR-alpha7 receptor-complex components	ZP3 microfluidic affinity binding to EGFR and EGFR-alpha7; EGFR antagonist; alpha7 agonism; SFK inhibition; EGFR activation and acrosome-reaction assays	ZP3-EGFR interaction and alpha7-dependent EGFR transactivation with measured fertilization function	binding_activation;receptor_proximal_relay;downstream_pathway_function	ZP3/ZP -> CHRNA7-SFK -> EGFR -> Ca2+ influx -> acrosome reaction	medium	The affinity signal was strongest for the EGFR-alpha7 complex and the functional route is embedded in a sperm-specific receptor complex; direct isolated ZP3-EGFR engagement is not equivalent to a universal EGFR ligand, and no terminal TF or SCI model was measured.	null
M20A-EXT-3529	Zp3 Mertk	no_evidence_boundary	PMID:22577141; URL:https://pubmed.ncbi.nlm.nih.gov/22577141/	mouse	mouse sperm EGFR-alpha7 comparator system; no exact ZP3-MERTK model	ZP3-alpha7/EGFR affinity and acrosome-reaction assays used as receptor-specific boundary; no MERTK binding, activation, or selective perturbation	No qualifying exact ZP3-MERTK interaction or relay	no_evidence_boundary	ZP3 -> CHRNA7/EGFR sperm branch is supported in the cited primary study; MERTK is not part of that tested receptor complex	low	The cited primary paper supports ZP3 interaction with alpha7 and EGFR, not MERTK. Shared membrane-receptor or fertilization phenotypes cannot establish ZP3-MERTK binding, receptor-proximal signaling, downstream function, or a terminal TF.	null
M20A-LIANA-REMAINING-0001	Alcam Nrp1	reviewed_function_only	PMID:31300520; PMID:30038556	mouse; rat comparator	primary mouse midbrain dopaminergic-neuron cultures on ALCAM substrate; rat sciatic-nerve injury expression comparator	ALCAM substrate assays; NRP1-neutralizing antibody; proximity-ligation interaction assay; neurite-growth and branching readouts; injury transcriptomics	Direct trans-heterophilic adhesion interaction with NRP1 and NRP1-dependent axon-growth function; not a soluble ligand-receptor relay	binding_activation;downstream_pathway_function	ALCAM-NRP1 trans-adhesion -> semaphorin-response modulation -> dopaminergic neurite outgrowth	medium	The primary study supports ALCAM as an extracellular substrate and NRP1 as a trans-heterophilic adhesion partner, not a secreted Alcam ligand or a kinase-linked receptor relay. No adaptor/kinase cascade, SCI receiver mechanism, or terminal TF was measured.	null
M20A-LIANA-REMAINING-0002	Angpt1 Itgb1	reviewed_relay_candidate	PMID:19379779; PMCID:PMC2730485; DOI:10.1016/j.neures.2009.04.007; DOI:10.1371/journal.pone.0163732	rat; human comparator	PC12 neuronal cells; endothelial integrin/TIE2 complexes in comparator assays	ANGPT1 stimulation; beta1-integrin functional blockade; FAK and PI3K/AKT readouts; ANGPT1 receptor-binding-domain precipitation with alpha5beta1/integrin complexes	Beta1-integrin-dependent function with alpha5beta1-complex association; direct binding to free ITGB1 alone is unresolved	binding_activation;receptor_proximal_relay;downstream_pathway_function	ANGPT1 -> alpha5beta1/TIE2-context -> FAK-PI3K-AKT -> neurite outgrowth	medium	The queue names the ITGB1 subunit, whereas the strongest interaction evidence concerns alpha5beta1 or integrin-containing complexes. The PC12 study is rat and Tie2-independent; no terminal TF or SCI-specific relay was measured.	null
