review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0018	Bmp8a Bmpr1a_bmpr2	reviewed_relay_candidate	PMID:28465413; DOI:10.1126/scisignal.aal1910	mouse	undifferentiated spermatogonia and mouse testis explants; receptor-reconstituted cells	BMP8A stimulation; ALK3/BMPR1A and BMPR2 receptor-complex reconstitution; SMAD1/5/8 reporter and phospho-SMAD assays; testis-explant differentiation	BMP8A-dependent BMPR1A/BMPR2 receptor-complex signaling	binding_activation;receptor_proximal_relay;downstream_pathway_function	BMP8A -> ALK3/BMPR1A plus BMPR2 -> SMAD1/5/8 -> spermatogonial differentiation	medium-high	The primary study supports ALK3/BMPR1A with BMPR2 as one SMAD1/5/8 receptor-complex configuration, but the receptor-complex assay is not an SCI model and no direct terminal-TF target program was measured; SMAD1/5/8 are retained as pathway nodes, not a Module22A terminal-TF assignment.	null
M20A-LIANA-REMAINING-0019	Bmp8a Bmpr1b_bmpr2	reviewed_unresolved	PMID:28465413; DOI:10.1126/scisignal.aal1910; PMID:28756206; PMID:25451979	mouse; human comparator	mouse spermatogonia and HEK293T BMP8A receptor-reconstitution systems; human BMP receptor comparator systems	BMP8A receptor reconstitution and SMAD1/5/8 reporter assays; exact BMPR1B/BMPR2 combination search	No qualifying exact BMP8A-BMPR1B-BMPR2 receptor-complex relay established	binding_activation	BMP8A ALK3/BMPR1A-BMPR2 canonical branch; BMPR1B subtype boundary	low	The positive BMP8A study identifies ALK3/BMPR1A, not BMPR1B, as the type-I component of the BMPR2-containing canonical branch. General BMP receptor compatibility and component expression do not establish this exact composite or downstream function.	null
M20A-LIANA-REMAINING-0020	Btla Tnfrsf14	reviewed_relay_candidate	PMID:38831106; PMID:38676311; PMCID:PMC3381650	mouse; human	mouse and human immune-cell/CAR-T models; trans BTLA-HVEM/TNFRSF14 engagement systems	trans receptor engagement; BTLA/HVEM blockade and genetic perturbation; CAR-T inhibition and immune-function readouts	BTLA-HVEM/TNFRSF14 trans interaction with receptor-dependent inhibitory function	binding_activation;receptor_proximal_relay;downstream_pathway_function	BTLA-HVEM/TNFRSF14 -> ITIM/ITSM-associated inhibitory signaling and HVEM TRAF/NF-kappaB-context immune regulation	medium	The primary evidence is trans-cellular receptor engagement and receptor-dependent immune function rather than a purified affinity measurement; cis/trans geometry and cell context affect the outcome, and no SCI receiver model or terminal-TF endpoint was measured.	null
M20A-LIANA-REMAINING-0021	C3 C3ar1	no_evidence_boundary	PMID:1332754; PMID:10092660; PMID:10595533; https://pubmed.ncbi.nlm.nih.gov/?term=C3+AND+C3AR1	mouse; human	C3aR-expressing RBL/U937 cells and human neutrophils; no exact intact-C3 model	C3a binding, C3aR mutagenesis, calcium/IP3 assays, and receptor-function studies used as processed-fragment comparator; no intact C3 assay	No qualifying exact intact-C3-C3AR1 binding, activation, or receptor-dependent function	no_evidence_boundary	C3a-C3AR1 anaphylatoxin branch; intact precursor C3 versus processed C3a boundary	low	C3AR1 primary studies test the processed C3a fragment, not unprocessed intact C3. C3-family expression, complement activation, and C3a-C3AR1 signaling cannot be reassigned to the submitted intact-C3 pair.	null
M20A-LIANA-REMAINING-0022	C3 Cr2	reviewed_relay_candidate	PMID:1718035; PMID:15749857; PMID:19164292; DOI:10.4049/jimmunol.174.6.3264	mouse; human	mouse and human B-cell CR2/CD21 coreceptor systems; recombinant CR2/C3d binding systems	C3d/C3dg-CR2 binding and mapping; C3dg/BCR coligation; CR2/CD19/CD81 perturbation; calcium and phosphotyrosine readouts	Processed C3d/C3dg direct binding to CR2/CD21 with B-cell coreceptor relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	C3d/C3dg -> CR2/CD21-CD19-CD81 -> enhanced BCR signaling -> B-cell activation	medium-high	The active ligands are processed C3d/C3dg fragments rather than unprocessed soluble C3, and CR2 functions in a multicomponent B-cell coreceptor. The B-cell activation output is not evidence for a direct C3-to-CD19/CD81 interaction or a terminal TF.	null
M20A-LIANA-REMAINING-0023	C4a C3ar1	no_evidence_boundary	PMID:1332754; PMID:10092660; PMID:36939295; https://pubmed.ncbi.nlm.nih.gov/?term=C4A+AND+C3AR1	mouse; human	C3aR-expressing leukocyte and transfected-cell comparator systems; no exact C4A/C4a-C3AR1 model	C3a-C3aR binding and calcium assays; exact C4a/C3aR search; no receptor-specific C4a assay	No qualifying exact C4a-C3AR1 binding, activation, or receptor-dependent function	no_evidence_boundary	C3a-C3AR1 branch; C4a complement-fragment specificity boundary	low	C3AR1 is supported by primary studies as a C3a receptor. C4a/C4b fragment biology and C3a-C3AR1 activation were not substituted for an exact C4a-C3AR1 edge.	null
M20A-LIANA-REMAINING-0024	C4b Cr2	reviewed_binding_only	PMID:2975757; PMID:7005344; PMID:9469411; PMID:12122212	mouse; human	recombinant and cellular human/mouse CR2/CD21 ligand systems; B-cell coreceptor comparator models	C4d/CR2 binding and CD21 SCR specificity studies; complement-fragment competition; C3d/CR2 signaling used only as comparator	Processed C4d/C4b-CR2/CD21 complement-fragment binding; intracellular relay not established	binding_activation	C4d/C4b -> CR2/CD21 complement-co-receptor recognition; C3d/C3dg relay kept separate	medium	The relevant CR2 ligand is processed C4d/C4b, not necessarily unprocessed C4B, and the searched primary evidence does not isolate a C4b-triggered intracellular relay. C3d/C3dg-CR2 B-cell signaling cannot be transferred wholesale to this pair.	null
M20A-LIANA-REMAINING-0025	Calr Lrp1	reviewed_function_only	PMID:11560994; PMCID:PMC2195958; PMID:30405101; PMID:40714468	mouse; human	macrophage and osteoclast models; apoptotic-cell and immunogenic-cell-death contexts	cell-surface calreticulin/CD91-LRP1 uptake assays; CALR perturbation; LRP1/Rac1 signaling and osteoclast differentiation readouts	CALR/CD91-LRP1 receptor-dependent uptake and contextual cellular function; direct purified CALR-LRP1 binding not isolated	downstream_pathway_function	cell-surface CALR -> CD91/LRP1-associated uptake or Rac1-dependent function -> phagocytic/osteoclast output	medium	The strongest primary evidence places CALR in a calreticulin-CD91/LRP1 complex or receptor-dependent context, often with C1q/MBL or immunogenic-cell-death components. It does not establish a standalone soluble CALR agonist, a unique intracellular kinase relay, an SCI receiver model, or a terminal TF.	null
M20A-LIANA-REMAINING-0026	Ccl1 Ccr8	reviewed_relay_candidate	PMID:38040762; PMID:23878309	mouse; human	human CCR8-expressing engineered cells; mouse and human lymphatic/tumor-cell migration models	CCL1-CCR8 structural and two-site binding/activation assays; G-protein signaling; CCR8 blockade/knockdown; recombinant CCL1 chemotaxis	CCL1-CCR8 direct binding and chemokine-GPCR activation with migratory function	binding_activation;receptor_proximal_relay;downstream_pathway_function	CCL1 -> CCR8 -> Gi/o-associated calcium/chemotaxis and CCR8-dependent cell migration	medium-high	The receptor-proximal evidence is strongest in engineered human CCR8 systems and the functional models are migration/tumor contexts rather than SCI. Chemotaxis and calcium outputs do not establish a terminal TF or a universal downstream transcriptional program.	null
M20A-LIANA-REMAINING-0027	Ccl11 Ccr3	reviewed_relay_candidate	PMID:8642344; PMID:9005985; PMID:8784786; DOI:10.1084/jem.183.5.2349	mouse; human	human CCR3-transfected cells and primary eosinophils; mouse eosinophil pulmonary models	CCL11/eotaxin radioligand binding; CCR3 transfection; calcium flux; CCR3 antagonism; eosinophil chemotaxis and pulmonary recruitment	CCL11-CCR3 direct binding and receptor-dependent eosinophil activation	binding_activation;receptor_proximal_relay;downstream_pathway_function	CCL11 -> CCR3 -> Gi/o-associated calcium/chemotaxis -> eosinophil recruitment	high	The primary work is centered on eosinophils and allergic inflammation, not SCI. CCR3 is promiscuous for several CC chemokines, and the chemotaxis/recruitment phenotype does not supply a terminal-TF assignment.	null
