review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2169	Il1f10 Il1r1	unresolved	https://pubmed.ncbi.nlm.nih.gov/22315422/; https://pubmed.ncbi.nlm.nih.gov/39833821/; https://pubmed.ncbi.nlm.nih.gov/?term=IL1F10+IL1R1	human; mouse	recombinant IL-38 and IL-1R-family receptor ectodomains; IL-1R1 and IL-36R reporter systems	IL-38 receptor-screening assay and later SPR/cell-based IL-1R1 antagonism tests; exact-pair literature search	No reproducible positive IL-1F10–IL-1R1 activation edge established	ligand_receptor_binding_or_activation	IL-38 receptor-identity boundary: IL-1R1 versus IL-36R	low	The 2012 receptor screen detected IL-38 binding to IL-36R rather than immobilized IL-1R1, and the later study found only inefficient IL-1R1 antagonism; docking or pathway analogy was not promoted to direct binding.	null
M20A-EXT-2170	Il1f10 Il1rap_Il1rl2	reviewed_relay_candidate	https://pubmed.ncbi.nlm.nih.gov/22315422/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3286950/; https://reactome.org/content/detail/R-HSA-8848316	human; mouse	human peripheral-blood mononuclear cells and monocyte-derived dendritic cells; recombinant receptor ectodomains	IL-38 receptor-binding screen; IL-36gamma-induced cytokine assays with IL-38 or IL-36Ra; receptor-complex pathway comparison	IL-38 binds IL1RL2/IL-36R and antagonizes the IL1RL2–IL1RAP receptor-complex response	receptor_proximal_relay	IL1RL2/IL1RAP–MyD88–IRAK/TRAF6–NF-kappaB and MAPK inflammatory signaling	medium-high	The primary assay directly established IL-38 binding to IL1RL2 and functional antagonism of IL-36 responses; it did not resolve a ternary IL-38–IL1RL2–IL1RAP structure or assign a terminal TF to the antagonist edge.	null
M20A-EXT-2171	Il1f10 Il1rapl1	reviewed_relay_candidate	https://pubmed.ncbi.nlm.nih.gov/26892022/; https://doi.org/10.1093/jmcb/mjw006	human	apoptotic human cells, human primary macrophages, and macrophage/T-cell co-cultures	Affinity/protein-binding assays for full-length and truncated IL-38; IL-38 depletion and add-back; macrophage IL-6/IL-8 and AP-1 measurements	Direct IL-38–IL1RAPL1 binding with processed-IL-38-dependent inhibitory relay	receptor_proximal_relay	IL1RAPL1-associated JNK/AP-1 attenuation and reduced macrophage inflammatory cytokines	medium-high	The study supports direct binding and a JNK/AP-1 functional consequence for IL1RAPL1, but receptor-complex composition and the relevant endogenous IL-38 processing state are context dependent; no terminal TF was assigned.	null
M20A-EXT-2172	Il1f10 Il1rapl2	unresolved	https://pubmed.ncbi.nlm.nih.gov/26892022/; https://pubmed.ncbi.nlm.nih.gov/?term=IL1F10+IL1RAPL2	human	IL-38/IL-1 receptor accessory-like receptor literature search boundary	Exact-pair PubMed, PMC, publisher, and pathway-resource searches; comparison with the IL1RAPL1 binding study	No exact IL-38–IL1RAPL2 binding or signaling edge established	ligand_receptor_binding_or_activation	IL1RAPL1 versus IL1RAPL2 receptor-like family boundary	low	The primary IL-38 binding study identified IL1RAPL1, not IL1RAPL2; similarity between receptor paralogs was not used to infer binding or downstream signaling.	null
M20A-EXT-2173	Il1f10 Sigirr	unresolved	https://pubmed.ncbi.nlm.nih.gov/22315422/; https://pubmed.ncbi.nlm.nih.gov/?term=IL1F10+SIGIRR	human; mouse	IL-1-family receptor literature search boundary	IL-38 receptor-screening and exact-pair searches across PubMed, PMC, publisher pages, and Reactome	No exact IL-38–SIGIRR binding or IL-38-triggered SIGIRR relay established	ligand_receptor_binding_or_activation	IL-38 receptor identity versus SIGIRR inhibitory-co-receptor boundary	low	The receptor screen and primary IL-38 studies support IL1RL2 and IL1RAPL1 candidates, whereas SIGIRR is established mainly as an inhibitor or co-receptor for other IL-1-family ligands; no pair-specific assay was located.	null
M20A-EXT-2177	Il1f9 Ifnar1	reviewed_function_only	https://www.frontiersin.org/articles/10.3389/fimmu.2020.552606/full; https://pubmed.ncbi.nlm.nih.gov/?term=IL1F9+IFNAR1	human	A549 human lung epithelial cells during influenza A virus infection	Recombinant IL-36gamma treatment, influenza infection, IL-36 receptor antagonist control, interferon production and phospho-STAT1/2 measurements	IL-36gamma-dependent modulation of type-I-interferon/IFNAR pathway output, without direct IFNAR1 binding	downstream_pathway_function	IL-36R signaling and type-I-IFN production cross-talk with IFNAR–JAK–STAT signaling	low-medium	The study links IL-36gamma stimulation to altered interferon production and IFN-stimulated STAT1/2 responses during infection, but the initiating receptor is IL-36R and no direct IL1F9–IFNAR1 binding or receptor-proximal complex was shown.	null
M20A-EXT-2178	Il1f9 Ifnar2	reviewed_function_only	https://www.frontiersin.org/articles/10.3389/fimmu.2020.552606/full; https://pubmed.ncbi.nlm.nih.gov/?term=IL1F9+IFNAR2	human	A549 human lung epithelial cells during influenza A virus infection	Recombinant IL-36gamma treatment, influenza infection, IL-36 receptor antagonist control, interferon production and phospho-STAT1/2 measurements	IL-36gamma-dependent modulation of type-I-interferon/IFNAR pathway output, without direct IFNAR2 binding	downstream_pathway_function	IL-36R signaling and type-I-IFN production cross-talk with IFNAR–JAK–STAT signaling	low-medium	The study links IL-36gamma stimulation to altered interferon production and IFN-stimulated STAT1/2 responses during infection, but the initiating receptor is IL-36R and no direct IL1F9–IFNAR2 binding or receptor-proximal complex was shown.	null
M20A-EXT-2180	Il1rapl1 Ptprf	unresolved	https://pmc.ncbi.nlm.nih.gov/articles/PMC7440162/; https://pubmed.ncbi.nlm.nih.gov/?term=IL1RAPL1+PTPRF	human	human IgSF cell-surface interactome and LAR-RPTP synaptic-adhesion literature	High-throughput cell-surface PPI screen, SPR-validation comparison, and exact-pair search	No exact IL1RAPL1–PTPRF binding or functional synaptic relay established	ligand_receptor_binding_or_activation	IL1RAPL1–LAR/PTPR family specificity boundary	low	The primary interactome paper reports IL1RAPL1 binding to PTPRS and established PTPRD partners, but does not provide a validated IL1RAPL1–PTPRF pair; PTPR-family homology was not used to infer this edge.	null
M20A-EXT-2181	Il1rapl1 Ptprs	reviewed_binding_only	https://pmc.ncbi.nlm.nih.gov/articles/PMC7440162/; https://pubmed.ncbi.nlm.nih.gov/32822567/; https://doi.org/10.1016/j.cell.2020.07.025	human	human cell-surface and secreted-protein interactome	Pooled-protein ELISA/apECIA screen followed by surface-plasmon-resonance validation of IL1RAPL1–PTPRS binding	Direct trans-synaptic cell-surface adhesion PPI	ligand_receptor_binding_or_activation	IL1RAPL1–PTPRS type-IIa RPTP synaptic-adhesion complex	medium	The study validates a direct cell-surface PPI but does not establish an IL-1-family cytokine relay, intracellular kinase cascade, or terminal TF for this exact pair.	null
M20A-EXT-2182	Il1rn Il1rl2	unresolved	https://pubmed.ncbi.nlm.nih.gov/22315422/; https://pubmed.ncbi.nlm.nih.gov/?term=IL1RN+IL1RL2	human; mouse	IL-1-family receptor and antagonist literature search boundary	Exact-pair PubMed, PMC, publisher, and Reactome searches with canonical IL-1Ra/IL-1R1 and IL-36R controls	No exact IL-1Ra–IL1RL2 binding or activation edge established	ligand_receptor_binding_or_activation	IL-1Ra/IL1R1 versus IL-36R/IL1RL2 antagonist specificity boundary	low	Canonical IL-1Ra activity is assigned to IL-1R1, while IL1RL2 is the IL-36 receptor; no primary assay linking IL1RN to IL1RL2 was located and receptor-family analogy was not used.	null
