review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-1243	h2-t3 cd8b1	H2-T3 Cd8b1		M21A-PAIR-EVID-1684	PMCID:PMC3197978; PMCID:PMC7062157	Mus musculus	mouse nonclassical MHC-I/CD8 systems and CD8alpha-beta T-cell models	H2-T3/TL knockout and mucosal CD8 studies; recombinant MHC-I/CD8 comparator binding	H2-T3 is a ligand for CD8alpha-alpha, but an H2-T3-CD8alpha-beta/CD8B1 edge was not resolved	ligand_receptor_binding_or_activation	MHC-Ib/CD8 coreceptor; CD8alpha-alpha versus CD8alpha-beta boundary	low		reviewed_unresolved	Primary studies identify high-affinity H2-T3 binding to CD8alpha-alpha and explicitly do not establish interaction with the CD8alpha-beta heterodimer; no relay or TF evidence for CD8B1.
M20A-CELLCHAT-REMAINING-1244	h2-t9 cd8a	H2-T9 Cd8a		M21A-PAIR-EVID-1685	PMCID:PMC3197978; PMCID:PMC7062157; https://www.informatics.jax.org/marker/MGI:95965	Mus musculus	mouse MHC-Ib/CD8 comparator systems	H2-T9 sequence/annotation and family-level nonclassical MHC-I/CD8 studies; no direct H2-T9-CD8A assay	candidate MHC-Ib-CD8alpha association not directly demonstrated	ligand_receptor_binding_or_activation	MHC-Ib/CD8 coreceptor; exact H2-T9 product boundary	low		reviewed_unresolved	The cited primary work supports H2-T3/TL and other defined MHC-Ib ligands, not H2-T9; expression or family homology cannot establish direct binding or signaling.
M20A-CELLCHAT-REMAINING-1245	h2-t9 cd8b1	H2-T9 Cd8b1		M21A-PAIR-EVID-1686	PMCID:PMC3197978; PMCID:PMC7062157; https://www.informatics.jax.org/marker/MGI:95965	Mus musculus	mouse MHC-Ib/CD8 comparator systems	H2-T9 sequence/annotation and family-level nonclassical MHC-I/CD8 studies; no direct H2-T9-CD8B1 assay	candidate MHC-Ib-CD8beta association not directly demonstrated	ligand_receptor_binding_or_activation	MHC-Ib/CD8 coreceptor; exact H2-T9 and CD8alpha-beta boundary	low		reviewed_unresolved	No primary study located that isolates H2-T9 binding to CD8B1 or the CD8alpha-beta heterodimer; H2-T3 evidence is restricted to CD8alpha-alpha.
M20A-CELLCHAT-REMAINING-1246	h60a klrk1	H60a Klrk1	M21A-REUSE-1132	M21A-PAIR-EVID-1687	PMID:20432238; PMID:10426994; PMID:12426564	Mus musculus	mouse RMA target cells and primary NK cells; recombinant NKG2D systems	H60a surface expression and NKG2D tetramer binding; NK-cell conjugation and lysis; NKG2D-DAP10 signaling and adaptor-deficiency studies	H60a binds and activates NKG2D/KLRK1; receptor engagement signals through DAP10-associated PI3K/Grb2-Vav1 pathways	ligand_receptor_binding_or_activation; receptor_proximal_relay	NKG2D stress-ligand recognition; DAP10/PI3K/Vav1 cytotoxicity	moderate		reviewed_relay_candidate	H60a expression is strain- and context-dependent; mouse NKG2D can also use DAP12 depending on isoform and cell state, while the submitted complex names HCST/DAP10.
M20A-CELLCHAT-REMAINING-1247	h60a nkg2d_hcst	H60a NKG2D_HCST	M21A-REUSE-1133	M21A-PAIR-EVID-1688	PMID:20432238; PMID:10426994; PMID:16582911	Mus musculus/human adaptor mechanism	mouse RMA target cells and primary NK cells; human NK-cell DAP10 mechanistic comparator	H60a-NKG2D binding and NK-cell lysis; DAP10 YINM-mutant, PI3K/Grb2-Vav1 recruitment, calcium and cytotoxicity assays	H60a activates the KLRK1-HCST/DAP10 receptor complex; HCST recruits PI3K and Grb2-Vav1 downstream of NKG2D	ligand_receptor_binding_or_activation; receptor_proximal_relay	NKG2D-HCST/DAP10; PI3K-AKT, Grb2-Vav1, PLC/Ca2+, cytotoxicity	moderate		reviewed_relay_candidate	The H60a ligand assay is murine whereas some DAP10 mechanistic work is human; the adaptor pathway is receptor-complex evidence, not a direct H60a-HCST molecular contact.
M20A-CELLCHAT-REMAINING-1248	h60b nkg2d_hcst	H60b NKG2D_HCST	M21A-REUSE-1134	M21A-PAIR-EVID-1689	PMID:18209064; PMID:10426994; PMID:12426564	Mus musculus	Ba/F3 cells expressing H60b and primary/recombinant NKG2D systems	Soluble H60b-NKG2D binding; H60b expression conferring NK-cell lysis; NKG2D-DAP10 PI3K recruitment and adaptor-deficiency studies	H60b is a functional NKG2D ligand and can engage the KLRK1-HCST/DAP10 relay	ligand_receptor_binding_or_activation; receptor_proximal_relay	NKG2D-HCST/DAP10; PI3K/Grb2-Vav1 cytotoxicity	moderate		reviewed_relay_candidate	The H60b paper establishes binding and NK-cell susceptibility but does not isolate every downstream DAP10 intermediate for H60b specifically; adaptor pathway is supported by NKG2D-complex primary studies.
M20A-CELLCHAT-REMAINING-1249	h60c nkg2d_hcst	H60c NKG2D_HCST	M21A-REUSE-1135	M21A-PAIR-EVID-1690	PMID:18209064; PMID:19342629; PMID:10426994	Mus musculus	mouse keratinocytes, dendritic epidermal gamma-delta T cells, NK cells and recombinant receptor systems	Soluble H60c-NKG2D binding; H60c-expressing keratinocyte/NK assays; NKG2D-DAP10 signaling studies	H60c is a functional NKG2D ligand and engagement provides an HCST/DAP10-dependent costimulatory relay	ligand_receptor_binding_or_activation; receptor_proximal_relay	NKG2D-HCST/DAP10; NK/DETC activation and cytotoxicity	moderate		reviewed_relay_candidate	H60c engagement was shown to be costimulatory rather than sufficient alone for DETC activation; exact downstream branch depends on receptor isoform and cellular context.
M20A-CELLCHAT-REMAINING-1250	hbegf egfr	Hbegf Egfr	M21A-REUSE-1136	M21A-PAIR-EVID-1691	PMID:9135143; PMID:12621152; PMID:21640162	Mus musculus/human	NIH 3T3 cells overexpressing EGFR, cardiac myocytes, epithelial wound-healing cells	HB-EGF binding to EGFR; EGFR/ErbB phosphorylation, PI3K association, ERK1/2 activation and chemotaxis/wound-healing assays	HB-EGF binds and activates EGFR, producing receptor tyrosine kinase relay through ERK and PI3K branches	ligand_receptor_binding_or_activation; receptor_proximal_relay	EGFR/ERBB1; RAS-RAF-MEK-ERK and PI3K-AKT; migration/repair	moderate		reviewed_relay_candidate	HB-EGF can be membrane-tethered or soluble and EGFR responses are affected by shedding and receptor heterodimer context; no terminal TF occupancy was promoted.
M20A-CELLCHAT-REMAINING-1251	hbegf erbb4	Hbegf Erbb4	M21A-REUSE-1137	M21A-PAIR-EVID-1692	PMID:9135143; PMID:12621152	Human/mouse	NIH 3T3-HER4 cells, MDA-MB-453 cells, astrocytes and mouse cardiac myocytes	HB-EGF binding to HER4/ErbB4; HER4 tyrosine phosphorylation, PI3K association and chemotaxis; in vivo ErbB phosphorylation	HB-EGF binds and activates ErbB4 and initiates PI3K-linked receptor-proximal signaling	ligand_receptor_binding_or_activation; receptor_proximal_relay	ERBB4; PI3K-AKT and migration/chemotaxis	moderate		reviewed_relay_candidate	The cited assays establish HER4/ErbB4 activation but downstream output differs from EGFR and can depend on ErbB2-containing receptor complexes; no terminal TF occupancy was promoted.
M20A-CELLCHAT-REMAINING-1252	hist-hdc hrh1	Hist-HDC Hrh1	M21A-REUSE-1138	M21A-PAIR-EVID-1693	PMID:1680603; PMID:10673549; PMID:17627982	Human/guinea pig/mouse	Human ciliary epithelial cells, equine tracheal myocytes and human enteric neurons	Histamine agonist/antagonist pharmacology; inositol phosphate and Ca2+ assays; electrophysiology and selective H1 blockade	Histamine activates HRH1/H1R and couples principally to Gq/11-PLC with Ca2+ mobilization	ligand_receptor_binding_or_activation; receptor_proximal_relay	HRH1; Gq/11-PLC-IP3/DAG-Ca2+; excitability	moderate		reviewed_relay_candidate	H1R can show additional context-dependent coupling; antagonist selectivity and tissue expression differ across models, and no terminal TF was directly assigned.
M20A-CELLCHAT-REMAINING-1253	hist-hdc hrh2	Hist-HDC Hrh2	M21A-REUSE-1139	M21A-PAIR-EVID-1694	PMID:6208354; PMID:8961278; PMID:17627982	Human/guinea pig	HL-60 cells, COS/insect-cell receptor expression systems and human enteric neurons	Histamine/dimaprit stimulation; cAMP and inositol-phosphate assays; receptor-selective agonist/antagonist physiology	Histamine activates HRH2/H2R with Gs-cAMP signaling and context-dependent Gq/PLC coupling	ligand_receptor_binding_or_activation; receptor_proximal_relay	HRH2; Gs-adenylyl cyclase-cAMP-PKA, with Gq/PLC branch in heterologous systems	moderate		reviewed_relay_candidate	H2R coupling is not limited to one G protein in every expression system; the cited primary work does not establish a single universal downstream functional output or terminal TF.
M20A-CELLCHAT-REMAINING-1254	hist-hdc hrh3	Hist-HDC Hrh3	M21A-REUSE-1140	M21A-PAIR-EVID-1695	PMID:17627982; PMID:16432504; PMID:14530216	Human	Human enteric neurons, recombinant human H3R membranes and human eosinophil comparator systems	Selective H3 agonist/antagonist responses, radioligand binding and histamine-evoked enteric neuronal excitation	Histamine activates HRH3/H3R; receptor-proximal coupling is predominantly Gi/o with inhibition of adenylyl cyclase, but tissue responses can be excitatory	ligand_receptor_binding_or_activation; receptor_proximal_relay	HRH3; Gi/o-adenylyl cyclase-cAMP modulation; neuronal excitability	moderate		reviewed_relay_candidate	H3R signaling is highly constitutive and tissue-dependent; human enteric responses do not by themselves define a universal downstream branch, and no terminal TF was promoted.
