review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-3200	Spp1 ITGAV_ITGB3	reviewed_no_downstream_evidence	PMID:7554111; DOI:10.1161/01.res.77.4.665; PMID:8461540	 rat; bovine; mouse comparator	rat injured endothelium and bovine aortic endothelial cells; recombinant mouse OPN	OPN/RGD adhesion and directed-migration assays; alphaVbeta3 blocking antibody; RGD-mutant OPN; osteoclast calcium-response assay	OPN directly engages the alphaVbeta3 integrin complex and supports adhesion, migration, and acute calcium signaling	ligand_receptor_binding_or_activation;downstream_pathway_function	OPN RGD -> alphaVbeta3 adhesion/migration; osteoclast alphaVbeta3-dependent calcium response	medium	The queued node denotes a heterodimeric receptor complex; the studies do not establish ITGAV or ITGB3 alone as the receptor, nor a defined intracellular relay or terminal transcriptional endpoint. This is ECM adhesion/function evidence, not a soluble cytokine relay.	null
M20A-EXT-3201	Spp1 ITGAV_ITGB5	reviewed_no_downstream_evidence	PMID:7592829; DOI:10.1074/jbc.270.44.26232	human	human embryonic kidney 293 cells transfected with beta5; recombinant human OPN	GST-OPN binding and cell adhesion; beta5 transfection; divalent-cation and activating-antibody perturbation	OPN directly binds and supports adhesion through the alphaVbeta5 integrin complex	ligand_receptor_binding_or_activation;downstream_pathway_function	OPN RGD -> alphaVbeta5 adhesion; cation- and activation-state-dependent integrin engagement	medium	The primary assay resolves alphaVbeta5, not ITGB5 alone, and measures adhesion rather than a defined receptor-proximal signaling relay or terminal TF. No SCI-specific model was tested.	null
M20A-EXT-3202	Spp1 ITGAV_ITGB6	reviewed_no_downstream_evidence	PMID:16005200; DOI:10.1016/j.matbio.2005.05.005; PMCID:PMC2778587	human; mouse comparator; recombinant systems	alphaVbeta6-expressing cells; recombinant OPN fragments and purified integrin-binding assays	Affinity chromatography, cell adhesion, RGD/RAA mutation, protease-fragment comparison, and alphaVbeta6 blocking	OPN RGD directly binds alphaVbeta6 and supports integrin-dependent adhesion	ligand_receptor_binding_or_activation;downstream_pathway_function	OPN processing state and RGD presentation -> alphaVbeta6 adhesion	medium	The exact primary study resolves the alphaVbeta6 heterodimer, while the queued node contains only ITGAV_ITGB6; no receptor-proximal kinase relay or terminal TF was measured. The PMC citation is a contextual OPN review and is not used alone to promote the edge.	null
M20A-EXT-3254	Tgfb1 Itgb5	reviewed_function_only	PMID:18086923; PMCID:PMC4030512; PMCID:PMC2140013	 rat; pig; human comparator	rat lung myofibroblast matrix; human cardiac fibroblasts; porcine cardiac-fibrosis model	Contraction/traction assays; alphaVbeta5-blocking antibody or peptide; latent-TGF-beta reporter; rescue with active TGF-beta1	alphaVbeta5-dependent activation of latent TGFB1; ITGB5 is a receptor-complex subunit, not a standalone TGFB1 receptor	ligand_receptor_binding_or_activation;downstream_pathway_function	latent TGFB1-LAP binding -> alphaVbeta5 traction -> active TGFB1 -> myofibroblast differentiation/fibrosis	medium	The evidence is for alphaVbeta5, not beta5 alone, and for latent LAP-associated TGFB1 under mechanical conditions. Functional activation and alpha-SMA output do not establish a beta5-only intracellular relay or a terminal TF.	null
M20A-EXT-3255	Tgfb1 Itgb8	reviewed_relay_candidate	PMID:11970960; PMCID:PMC2173277; DOI:10.1083/jcb.200109100	human; mouse comparator	beta8-expressing HT1080 cells; normal epithelial and neuronal cells; epithelial homeostasis models	LAP-beta1 affinity capture and integrin immunoprecipitation; RGD/cation dependence; MT1-MMP inhibition; active-TGF-beta and growth/matrix assays	alphaVbeta8 binds latent TGFB1-LAP and activates it through an MT1-MMP-dependent receptor-proximal processing relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	latent TGFB1-LAP -> alphaVbeta8 -> MT1-MMP-mediated release -> autocrine/paracrine growth and matrix responses	high	The submitted symbol is ITGB8, while the demonstrated receptor is alphaVbeta8 and requires MT1-MMP/presentation context. The downstream outputs are cell-context dependent and no terminal TF occupancy was measured.	null
M20A-EXT-3257	Tgfb1 Sdc2	reviewed_relay_candidate	PMID:14976204; DOI:10.1074/jbc.C300430200; PMID:23924348; PMCID:PMC3826270	human; mouse comparator	renal papillary fibroblasts; human small-airway epithelial cells; mouse bleomycin-fibrosis model	Syndecan-2 ectodomain binding; TGF-beta binding/internalization; co-immunoprecipitation with betaglycan; TGFBR trafficking and matrix/signaling assays	SDC2 directly binds TGFB1 and modulates betaglycan/TGFBR trafficking, ligand uptake, and TGFB1 signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TGFB1-SDC2 binding/uptake -> betaglycan/TGFBR trafficking -> SMAD signaling and matrix/fibrosis outputs	medium	SDC2 is an accessory proteoglycan/coregulator, not a canonical serine-threonine kinase receptor; effects are cell-type dependent and may involve the ectodomain or heparan-sulfate context. No terminal TF was assigned.	null
M20A-EXT-3258	Tgfb1 Tgfbr1_Tgfbr2	reviewed_relay_candidate	PMID:7693660; PMID:1700790; PMID:40011426	 rat; human; mouse comparator; recombinant/structural systems	Rat-1 fibroblasts; mink lung epithelial cells; recombinant TGFBR1/TGFBR2 complexes	Radioligand cross-linking and immunoprecipitation; receptor-subset competition; recombinant structural/reconstitution studies; receptor-dependent signaling assays	TGFB1 engages the canonical TGFBR1/TGFBR2 heteromeric receptor complex and initiates receptor-proximal signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TGFB1 -> TGFBR2/TGFBR1 complex -> receptor kinase signaling -> SMAD2/3-associated growth and matrix responses	high	Receptor stoichiometry and accessory betaglycan/endoglin contributions vary by cell and assay; the cited primary records do not provide an SCI-specific terminal TF endpoint.	null
M20A-EXT-3259	Tgfb1 Tgfbr3	reviewed_no_downstream_evidence	PMID:7693660; PMID:2592419; DOI:10.1083/jcb.109.6.3137	 rat; human comparator	Rat-1 cells; mammalian cells expressing membrane or soluble betaglycan; recombinant receptor-complex context	Radioligand cross-linking, affinity labeling, soluble/membrane betaglycan binding, and receptor-complex immunoprecipitation	TGFBR3/betaglycan directly binds TGFB1 and presents or concentrates it for signaling-receptor complex assembly	ligand_receptor_binding_or_activation;receptor_proximal_relay	TGFB1 -> TGFBR3/betaglycan capture -> TGFBR2/TGFBR1 complex assembly	high	TGFBR3 has no intracellular kinase domain and functions as an accessory presentation/trafficking receptor. Exact downstream signaling was not isolated to TGFBR3, and no terminal TF was measured.	null
M20A-EXT-3260	Tgfb1 Vasn	reviewed_function_only	PMID:15247411; PMID:30252131	 rat; human comparator	Rat vascular smooth-muscle cells and injured rat carotid arteries; recombinant human vasorin; human endothelial-cell comparator	Surface-plasmon-resonance binding; vasorin expression/overexpression; TGFB1-induced pSMAD2 and reporter assays; vascular-injury intervention	VASN directly sequesters TGFB1 and attenuates canonical TGFBR signaling	ligand_receptor_binding_or_activation;downstream_pathway_function	VASN-TGFB1 binding -> reduced TGFBR signaling -> lower pSMAD2 and vascular remodeling	medium	Direct binding and functional attenuation are strong in human/recombinant and rat vascular systems, but VASN is a decoy/sequestration protein rather than a signaling receptor and mouse pair-specific evidence is limited. No terminal TF was measured.	null
M20A-EXT-3264	Tgfb2 Tgfbr1_Tgfbr2	reviewed_relay_candidate	PMID:7693660; PMID:1700790; PMID:40011426	 rat; human; mouse comparator; recombinant/structural systems	Rat-1 cells; mink lung epithelial/endothelial receptor-subset assays; recombinant receptor complexes	Radioligand cross-linking and competition; TGFBR complex assembly; receptor-dependent growth inhibition; structural/reconstitution evidence	TGFB2 signals through the TGFBR1/TGFBR2 complex, with TGFBR3/betaglycan often contributing to efficient ligand capture	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TGFB2 -> TGFBR3/TGFBR2 capture -> TGFBR1/TGFBR2 complex -> SMAD2/3-associated growth response	high	TGFB2 receptor affinity and cellular potency are strongly context dependent and TGFBR3 can be required for efficient capture; no terminal TF endpoint was measured for this exact queue row.	null
