review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-1821	Ghrh Vipr2	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=GHRH+VIPR2;https://pubmed.ncbi.nlm.nih.gov/?term=GHRH+VPAC2	human;mouse;rat	no exact GHRH-VIPR2 model recovered; GHRHR and VIPR2 comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	GHRH-GHRHR versus VIP/VIPR2 comparator branch; exact pair unresolved	low	GHRH receptor-family similarity and VIPR2 annotations were not treated as evidence for GHRH-VIPR2. No pair-specific affinity, receptor activation, relay, or functional endpoint was recovered.	null
M20A-EXT-1822	Ghrl Ghrhr	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=ghrelin+GHRHR;https://pubmed.ncbi.nlm.nih.gov/?term=ghrelin+GHSR	human;mouse;rat	no exact ghrelin-GHRHR model recovered; canonical GHSR comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; canonical ghrelin-GHSR evidence was not an exact GHRHR assay	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	Ghrelin-GHSR comparator branch; GHRHR unresolved	low	Ghrelin is established at GHSR, whereas GHRHR is the cognate receptor for GHRH. Receptor-family homology and shared endocrine phenotypes do not establish ghrelin-GHRHR binding or downstream signaling.	null
M20A-EXT-1824	Ghrl Gpr39	reviewed_binding_only	PMID:18337590;PMID:16959833;PMID:17095592;PMID:18977259;https://pubmed.ncbi.nlm.nih.gov/?term=obestatin+GPR39	human;mouse	heterologous HEK293T cells expressing human or mouse GPR39; mouse gastrointestinal and adipose tissues; 3T3-L1 preadipocytes	Monoiodo-obestatin binding, c-fos immunohistochemistry, ERK1/2 phosphorylation, and GPR39-null mouse comparisons; independent Zn2+ and ligand-reproducibility studies	reported obestatin-GPR39 binding/activation; contested exact GHRL-product assignment	ligand_receptor_binding_or_activation	GHRL-derived obestatin-GPR39 proposed branch; ERK1/2 and c-fos comparator outputs	low	GHRL encodes a precursor and the positive study concerns obestatin rather than mature ghrelin. Independent primary studies reported no obestatin signaling or inconsistent food-intake effects, so no receptor-proximal relay or terminal TF was assigned.	null
M20A-EXT-1825	Ghrl Ptger3	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=ghrelin+PTGER3;https://pubmed.ncbi.nlm.nih.gov/?term=GHRL+EP3+receptor	human;mouse;rat	no exact ghrelin-PTGER3 model recovered; ghrelin and prostaglandin comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, receptor-complex, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	Ghrelin and prostaglandin EP3 comparator branches; exact pair unresolved	low	Shared gastrointestinal or endocrine phenotypes were not treated as molecular evidence. No pair-specific binding, receptor activation, relay, or cellular function was recovered.	null
M20A-EXT-1826	Ghrl Ptgir	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=ghrelin+PTGIR;https://pubmed.ncbi.nlm.nih.gov/?term=GHRL+IP+receptor	human;mouse;rat	no exact ghrelin-PTGIR model recovered; ghrelin and prostacyclin comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, receptor-complex, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	Ghrelin and prostacyclin-IP comparator branches; exact pair unresolved	low	Ghrelin effects on vascular or metabolic physiology do not establish PTGIR engagement. No pair-specific affinity, receptor activation, relay, or functional endpoint was recovered.	null
M20A-EXT-1827	Ghrl Tbxa2r	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=ghrelin+TBXA2R;https://pubmed.ncbi.nlm.nih.gov/?term=GHRL+thromboxane+receptor	human;mouse;rat	no exact ghrelin-TBXA2R model recovered; ghrelin and thromboxane-receptor comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, receptor-complex, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	Ghrelin-GHSR versus thromboxane-TP comparator branch; exact pair unresolved	low	Ghrelin-induced physiological responses and TP-receptor pathway membership were not transferred to an exact ligand-receptor edge. No pair-specific biochemical or cellular assay was recovered.	null
M20A-EXT-1828	Gip Adcyap1r1	reviewed_unresolved	PMID:17715056;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+ADCYAP1R1;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+PAC1+receptor	human;mouse;rat	no exact GIP-ADCYAP1R1 model recovered; GIPR and PAC1 comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; GIPR structural/activation evidence was not transferred to PAC1	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	GIP-GIPR versus PACAP-PAC1 comparator branches; exact pair unresolved	low	GIP binding and activation of GIPR do not establish binding to ADCYAP1R1/PAC1. No exact affinity, receptor phosphorylation, second-messenger, or cellular perturbation result was recovered.	null
M20A-EXT-1829	Gip Adrb2	reviewed_unresolved	PMID:17715056;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+ADRB2;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+beta2+adrenergic+receptor	human;mouse;rat	no exact GIP-ADRB2 model recovered; GIPR and adrenergic-receptor comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, receptor-complex, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	GIP-GIPR versus beta2-adrenergic receptor comparator branches; exact pair unresolved	low	GIP-mediated endocrine effects and adrenergic cAMP signaling were not treated as evidence of GIP-ADRB2 binding or receptor crosstalk. No exact assay was recovered.	null
M20A-EXT-1830	Gip Adrb3	reviewed_unresolved	PMID:17715056;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+ADRB3;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+beta3+adrenergic+receptor	human;mouse;rat	no exact GIP-ADRB3 model recovered; GIPR and adrenergic-receptor comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, receptor-complex, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	GIP-GIPR versus beta3-adrenergic receptor comparator branches; exact pair unresolved	low	Metabolic phenotypes involving GIP or adrenergic signaling do not establish this exact receptor edge. No pair-specific affinity, activation, relay, or functional perturbation was recovered.	null
M20A-EXT-1831	Gip Dpp4	reviewed_function_only	PMID:7628397;PMID:16608883;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+DPP4+cleavage	rat	Wistar rat serum; purified DPP-IV; DPP-IV-deficient rat serum	Radiolabeled GIP(1-42) HPLC degradation assays with purified enzyme, rat serum, DPP-IV inhibitor, and DPP-IV-deficient serum	direct enzymatic cleavage and inactivation of GIP(1-42) to GIP(3-42)	downstream_pathway_function	DPP4-mediated GIP proteolytic processing and incretin half-life	high	This is a direct ligand-processing edge, not receptor binding or a receptor-proximal intracellular relay. The metabolite has weak or context-dependent receptor activity; no terminal TF endpoint was shown.	null
M20A-EXT-1832	Gip Fap	reviewed_function_only	PMID:21314817;DOI:10.1111/j.1742-4658.2011.08051.x;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+FAP+cleavage	human	recombinant human FAP and synthetic human GIP in vitro	MALDI-TOF MS time-course incubation with recombinant FAP versus DPP4 and buffer controls	direct proteolytic cleavage of GIP by FAP	downstream_pathway_function	FAP-mediated GIP peptide processing; weak degradative branch	medium	GIP was a very inefficient FAP substrate and cleavage required prolonged incubation, so physiological relevance is uncertain. This is biochemical processing rather than receptor binding, intracellular relay, or a terminal TF outcome.	null
M20A-EXT-1834	Gip Gpr20	reviewed_unresolved	PMID:17715056;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+GPR20;https://pubmed.ncbi.nlm.nih.gov/?term=GIP+orphan+GPCR+GPR20	human;mouse;rat	no exact GIP-GPR20 model recovered; GIPR and orphan-GPCR comparator systems	Exact-pair PubMed/PMC/publisher search and pathway-resource cross-check; no exact binding, activation, or perturbation assay recovered	no exact molecular or functional edge established	ligand_receptor_binding_or_activation	GIP-GIPR versus orphan GPR20 comparator branch; exact pair unresolved	low	GIPR evidence and shared class-B/class-A signaling vocabulary were not transferred to GPR20. No pair-specific affinity, receptor activation, relay, or functional endpoint was recovered.	null
