review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0537	Wnt8a Fzd7_lrp6	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068; PMID:24316074; PMCID:PMC3924421; DOI:10.1016/j.celrep.2013.11.008	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells; primary mouse hippocampal neurons in comparator study	WNT8A-FZD mapping, LRP5/LRP6 knockout ligand profiling, and WNT8A-LRP6 synaptogenic assays; no matched FZD7-LRP6 ternary reconstitution or selective perturbation	No qualifying exact WNT8A-FZD7-LRP6 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8A-FZD5/FZD8 and WNT8A-LRP6 component branches; exact FZD7-LRP6 composite unresolved	low	WNT8A-LRP6 evidence does not identify FZD7, and the WNT-FZD map did not establish an LRP5/6 partner for FZD7. FZD-family membership, LRP6 pathway activity, and generic beta-catenin evidence were not transferred; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0538	Wnt8a Fzd8_lrp5	reviewed_unresolved	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068; PMID:24316074; PMCID:PMC3924421; DOI:10.1016/j.celrep.2013.11.008; PMID:36893265; PMCID:PMC10089208; DOI:10.1073/pnas.2218238120	human; mouse; Xenopus comparator	human HEK293T WNT-FZD reporter/rescue cells; human ARPE-19 LRP5/LRP6 knockout cells; mouse hippocampal neurons; engineered Xenopus Wnt8-Fzd8-LRP6 structural comparator	WNT8A-FZD8 canonical reporter mapping; WNT8A-LRP6 binary association and functional assays; no WNT8A-FZD8-LRP5 ternary reconstitution or LRP5-selective relay assay	WNT8A-FZD8 canonical activation is supported, but the exact WNT8A-FZD8-LRP5 composite is unresolved; WNT8A-LRP6 evidence is not transferred to LRP5	ligand_receptor_binding_or_activation;downstream_pathway_function	WNT8A -> FZD8 canonical reporter activity; LRP5 versus LRP6 partner specificity and exact ternary assembly unresolved	medium	The component studies do not jointly identify LRP5 in the WNT8A-FZD8 complex. The structural comparator is engineered Xenopus Wnt8 with Fzd8 and LRP6, not WNT8A-FZD8-LRP5, and was not transferred; no exact-composite receptor-proximal relay or downstream endpoint was established.	null
M20A-LIANA-REMAINING-0539	Wnt8a Fzd8_lrp6	reviewed_unresolved	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068; PMID:24316074; PMCID:PMC3924421; DOI:10.1016/j.celrep.2013.11.008; PMID:36893265; PMCID:PMC10089208; DOI:10.1073/pnas.2218238120	human; mouse; Xenopus comparator	human HEK293T WNT-FZD reporter/rescue cells; human ARPE-19 LRP5/LRP6 knockout cells; mouse hippocampal neurons; engineered Xenopus Wnt8-Fzd8-LRP6 structural comparator	WNT8A-FZD8 canonical reporter mapping; WNT8A-LRP6 association, LRP6 phosphorylation, and functional assays; no matched WNT8A-FZD8-LRP6 ternary reconstitution	WNT8A-FZD8 canonical activation and WNT8A-LRP6 activity are supported in separate assays, but the exact WNT8A-FZD8-LRP6 composite is unresolved	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	WNT8A -> FZD8 canonical activity plus WNT8A -> LRP6 phosphorylation/function; exact ternary receptor complex and composite-specific downstream branch unresolved	medium	The WNT8A-FZD8 and WNT8A-LRP6 findings were not measured in the same exact receptor-complex assay. The ternary structural comparator uses engineered Xenopus Wnt8, Fzd8, and LRP6 rather than WNT8A; synaptogenic and TCF/LEF outputs were not treated as terminal TF evidence.	null
M20A-LIANA-REMAINING-0540	Wnt8a Fzd9_lrp5	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells	WNT8A-FZD mapping and LRP5/LRP6 knockout ligand profiling; no matched FZD9-LRP5 ternary reconstitution, receptor-proximal assay, or pair-specific downstream assay	No qualifying exact WNT8A-FZD9-LRP5 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8A-FZD5/FZD8 and WNT8A-LRP6 component branches; exact FZD9-LRP5 composite unresolved	low	The primary WNT8A map did not establish FZD9 or an LRP5 partner for this pair. FZD9-family or generic canonical WNT findings cannot substitute for exact-composite evidence; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0541	Wnt8a Fzd9_lrp6	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068; PMID:24316074; PMCID:PMC3924421; DOI:10.1016/j.celrep.2013.11.008	human; mouse; human-derived HEK293T and ARPE-19 comparator systems; mouse neurons	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells; primary mouse hippocampal neurons	WNT8A-FZD mapping, LRP6 ligand profiling, and WNT8A-LRP6 synaptogenic assays; no matched FZD9-LRP6 ternary reconstitution or selective perturbation	No qualifying exact WNT8A-FZD9-LRP6 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8A-FZD5/FZD8 and WNT8A-LRP6 component branches; exact FZD9-LRP6 composite unresolved	low	WNT8A-LRP6 activity was shown without FZD9, and the WNT-FZD map did not establish FZD9 for WNT8A. Generic LRP6 or beta-catenin output cannot be transferred; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0542	Wnt8b Fzd10_lrp5	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells	WNT8B-FZD mapping and LRP5/LRP6 knockout ligand profiling; no matched FZD10-LRP5 ternary reconstitution or pair-specific downstream assay	No qualifying exact WNT8B-FZD10-LRP5 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8B-FZD5/FZD8 and WNT8B-LRP6 component branches; exact FZD10-LRP5 composite unresolved	low	The primary WNT8B-FZD map did not identify FZD10, and WNT8B-LRP6 activity did not specify FZD10 or LRP5. Family-level or generic beta-catenin evidence was not transferred; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0543	Wnt8b Fzd10_lrp6	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells	WNT8B-FZD mapping and LRP6 ligand profiling; no matched FZD10-LRP6 ternary reconstitution, receptor-proximal assay, or pair-specific downstream assay	No qualifying exact WNT8B-FZD10-LRP6 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8B-FZD5/FZD8 and WNT8B-LRP6 component branches; exact FZD10-LRP6 composite unresolved	low	The primary WNT8B-FZD map did not identify FZD10. WNT8B-LRP6 evidence without FZD10 does not establish this composite, and generic canonical signaling was not transferred; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0544	Wnt8b Fzd1_lrp5	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells	WNT8B-FZD mapping and LRP5/LRP6 knockout ligand profiling; no matched FZD1-LRP5 ternary reconstitution or pair-specific downstream assay	No qualifying exact WNT8B-FZD1-LRP5 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8B-FZD5/FZD8 and WNT8B-LRP6 component branches; exact FZD1-LRP5 composite unresolved	low	The primary WNT8B-FZD map did not identify FZD1, and LRP5 specificity was not established for WNT8B. FZD-family membership or generic beta-catenin findings cannot substitute for the exact composite; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0545	Wnt8b Fzd1_lrp6	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells	WNT8B-FZD mapping and LRP6 ligand profiling; no matched FZD1-LRP6 ternary reconstitution, receptor-proximal assay, or pair-specific downstream assay	No qualifying exact WNT8B-FZD1-LRP6 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8B-FZD5/FZD8 and WNT8B-LRP6 component branches; exact FZD1-LRP6 composite unresolved	low	The primary WNT8B-FZD map did not identify FZD1. WNT8B-LRP6 activity without FZD1 does not establish this composite, and generic canonical signaling was not transferred; no downstream endpoint or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0546	Wnt8b Fzd2_lrp5	no_evidence_boundary	PMID:28733458; PMCID:PMC5636703; DOI:10.1096/fj.201700144R; PMID:33545636; PMCID:PMC7919854; DOI:10.1016/j.bbrc.2021.01.068	human; mouse; human-derived HEK293T and ARPE-19 comparator systems	HEK293T WNT-FZD reporter/rescue cells; ARPE-19 LRP5/LRP6 knockout cells	WNT8B-FZD mapping and LRP5/LRP6 knockout ligand profiling; no matched FZD2-LRP5 ternary reconstitution or pair-specific downstream assay	No qualifying exact WNT8B-FZD2-LRP5 binding, activation, receptor-proximal relay, or pair-specific downstream function established	no_qualifying_exact_pair_evidence	WNT8B-FZD5/FZD8 and WNT8B-LRP6 component branches; exact FZD2-LRP5 composite unresolved	low	The primary WNT8B-FZD map did not identify FZD2, and LRP5 specificity was not established for WNT8B. FZD-family membership or generic beta-catenin findings cannot substitute for the exact composite; no downstream endpoint or terminal TF was assigned.	null
