evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1461	M20A-CELLCHAT-REMAINING-1020	glu-slc1a3_gls grin1_grin2a	M21A-REUSE-0992	medium-high	high	PMID:7476914; PMID:9463421; PMID:9625862	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1462	M20A-CELLCHAT-REMAINING-1021	glu-slc1a3_gls grin1_grin2b	M21A-REUSE-0993	medium-high	high	PMID:7476914; PMID:9463421; PMID:9380752; PMID:39085540	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1463	M20A-CELLCHAT-REMAINING-1022	glu-slc1a3_gls grin1_grin2c	M21A-REUSE-0994	medium-high	high	PMID:9463421; PMID:18635641; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1464	M20A-CELLCHAT-REMAINING-1023	glu-slc1a3_gls grin1_grin2d	M21A-REUSE-0995	medium-high	high	PMID:9463421; PMID:9625862; PMID:10835034	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1465	M20A-CELLCHAT-REMAINING-1024	glu-slc1a3_gls grm1	M21A-REUSE-0996	medium-high	high	PMID:11181420; PMID:11606768; PMID:25193666; PMID:37546908	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1466	M20A-CELLCHAT-REMAINING-1025	glu-slc1a3_gls grm2	M21A-REUSE-0997	medium-high	high	PMID:25193666; PMID:37546908	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1467	M20A-CELLCHAT-REMAINING-1026	glu-slc1a3_gls grm3	M21A-REUSE-0998	medium-high	high	PMID:25193666; PMID:37546908	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1468	M20A-CELLCHAT-REMAINING-1027	glu-slc1a3_gls grm4	M21A-REUSE-0999	medium	high	PMID:12657674; PMID:25193666; PMID:37546908	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1469	M20A-CELLCHAT-REMAINING-1028	glu-slc1a3_gls grm5	M21A-REUSE-1000	medium-high	high	PMID:11181420; PMID:25193666; PMID:37546908	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1470	M20A-CELLCHAT-REMAINING-1029	glu-slc1a3_gls grm6	M21A-REUSE-1001	medium	high	PMID:25193666; PMID:37546908; PMID:12657674	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1471	M20A-CELLCHAT-REMAINING-1030	glu-slc1a3_gls grm7	M21A-REUSE-1002	medium-high	high	PMID:16339898; PMID:25193666; PMID:37546908	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1472	M20A-CELLCHAT-REMAINING-1031	glu-slc1a3_gls grm8	M21A-REUSE-1003	medium-high	high	PMID:25193666; PMID:37546908; PMID:38092773	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
