path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0605	M21B-DOWNSTREAM:02157	ligand|receptor|phosphorylation_or_activation_readout	NODE04047	GDNF	M21B-E007083	NODE04071	GFRA2:RET receptor complex				GDNF-GFRA2:RET ligand-dependent RET tyrosine-phosphorylation output	GDNF-GFRA2-RET	direct_primary_receptor_output	M21B-E007083;M21B-EVID-007026;M21B-DOWNSTREAM-EVID:003437;PMID:9407096;PMID:9608533;DOI:10.1074/jbc.272.52.33111;DOI:10.1006/mcne.1998.0667	M21B-DOWNSTREAM-EVID:003437	phosphorylation_or_activation_readout	human; rat	COS cells coexpressing GDNF-family receptor-alpha proteins and c-Ret with receptor cross-linking and ligand-dependent RET phosphorylation assays	Extracellular GDNF engagement of the GPI-linked GFRA2:RET receptor complex with ligand-dependent RET tyrosine-phosphorylation output; intracellular continuation and TF are not resolved	No SCI transfer inferred; neuronal and receptor-expression comparator context only	Primary evidence supports a lower-affinity GDNF-GFRA2:RET receptor-complex branch and ligand-dependent RET tyrosine phosphorylation; intermediate signaling, TF and target gene layers remain unasserted.	Chemical cross-linking, receptor coexpression, ligand-dependent RET tyrosine-phosphorylation and receptor-expression assays	activating	PMID:9407096; PMID:9608533; DOI:10.1074/jbc.272.52.33111; DOI:10.1006/mcne.1998.0667	Primary GDNF-family receptor-alpha and c-Ret activation studies	Primary evidence supports GDNF interaction with GFRA2:RET and ligand-dependent RET tyrosine phosphorylation, without assigning intracellular intermediates or a TF.	Preserve GFRA2 as a lower-affinity alternative to GFRA1, GPI-linked receptor-complex context and neuronal comparator boundaries; do not infer a universal GDNF route or SCI effect.	LITEXP:000605
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0606	M21B-DOWNSTREAM:02158	ligand|receptor|phosphorylation_or_activation_readout	NODE08332	NRTN/neurturin	M21B-E007084	NODE04068	GFRA1:RET receptor complex				Neurturin-GFRA1:RET ligand-dependent RET tyrosine-phosphorylation output	NRTN-GFRA1-RET	direct_primary_receptor_output	M21B-E007084;M21B-EVID-007027;M21B-DOWNSTREAM-EVID:003439;PMID:9407096;PMID:9608533;DOI:10.1074/jbc.272.52.33111;DOI:10.1006/mcne.1998.0667	M21B-DOWNSTREAM-EVID:003439	phosphorylation_or_activation_readout	human; rat	COS cells coexpressing GDNF-family receptor-alpha proteins and c-Ret with neurturin binding/cross-linking and RET phosphorylation assays	Extracellular neurturin engagement of the GPI-linked GFRA1:RET receptor complex with ligand-dependent RET tyrosine-phosphorylation output; intracellular continuation and TF are not resolved	No SCI transfer inferred; neuronal and receptor-expression comparator context only	Primary evidence supports a lower-efficiency neurturin-GFRA1:RET receptor-complex branch and ligand-dependent RET phosphorylation; intermediate signaling, TF and target gene layers remain unasserted.	Chemical cross-linking, ligand binding, receptor coexpression and ligand-dependent RET tyrosine-phosphorylation assays	activating	PMID:9407096; PMID:9608533; DOI:10.1074/jbc.272.52.33111; DOI:10.1006/mcne.1998.0667	Primary neurturin/GFRA1:RET receptor-complex and activation studies	Primary evidence supports neurturin interaction with GFRA1:RET and ligand-dependent RET phosphorylation, without assigning intracellular intermediates or a TF.	Preserve GFRA1 as a lower-efficiency alternative for neurturin, GPI-linked receptor-complex context and neuronal comparator boundaries; do not infer a universal NRTN route or SCI effect.	LITEXP:000606
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0607	M21B-DOWNSTREAM:02173	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11572	Urocortin-2/UCN2	M21B-E007111	NODE02474	CRHR2/CRF2 receptor	M21B-E004391	NODE04283	GNAS	Urocortin-2-CRHR2-GNAS cAMP output	UCN2-CRHR2-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E007111;M21B-EVID-007054;M21B-DOWNSTREAM-EVID:003467;M21B-E004391;M21B-EVID-004334;PMID:11226328;PMCID:PMC30227	M21B-DOWNSTREAM-EVID:003467	second_messenger_readout	human; mouse	CRHR2/CRF2 receptor-expression systems with Ucn2 radioreceptor competition and intracellular cAMP assays, plus rodent central-administration readouts	Extracellular UCN2 engagement of CRHR2 with the bounded GNAS continuation and cAMP output	No SCI transfer inferred; receptor-expression and rodent autonomic/appetitive comparator contexts only	Primary evidence supports selective UCN2 binding/activation of CRHR2 with cAMP output; the existing graph edge supplies the bounded GNAS continuation without asserting a TF or target gene.	CRF-R1/CRF-R2 radioreceptor competition, intracellular cAMP assays and rodent central-administration studies	activating	PMID:11226328; PMCID:PMC30227	Primary UCN2 selective CRHR2 binding and cAMP activation study	Primary evidence supports UCN2 activation of CRHR2 with cAMP output; existing graph evidence supplies the bounded GNAS continuation.	Preserve CRHR2 subtype, mature-peptide and rodent functional boundaries; do not transfer UCN2 activity to CRHR1, SCI or terminal TF effects.	LITEXP:000607
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0608	M21B-DOWNSTREAM:02174	ligand|receptor|second_messenger_readout	NODE00260	ADCYAP1/PACAP	M21B-E007113	NODE00263	ADCYAP1R1/PAC1 receptor				PACAP-PAC1 cAMP, inositol-phosphate and calcium output	PACAP-PAC1-GPCR	direct_primary_receptor_output	M21B-E007113;M21B-EVID-007056;M21B-DOWNSTREAM-EVID:003468;PMID:7796937;PMID:10100920;DOI:10.1016/0303-7207(94)03424-R	M21B-DOWNSTREAM-EVID:003468	second_messenger_readout	rat	Rat PAC1/type-I PACAP receptor-expressing CHO cells and AR4-2J comparator systems with PACAP-27/38 binding and signaling assays	Extracellular PACAP engagement of PAC1 with cAMP, inositol-phosphate and calcium output; intracellular continuation and TF are not resolved	No SCI transfer inferred; receptor-expression and pancreatic comparator contexts only	Primary evidence supports PACAP binding/activation of PAC1 with bounded second-messenger outputs; intracellular, TF and target-gene layers remain unasserted.	PACAP-27/38 radioligand displacement, cAMP, inositol-phosphate and calcium assays	activating	PMID:7796937; PMID:10100920; DOI:10.1016/0303-7207(94)03424-R	Primary PAC1 receptor binding and second-messenger studies	Primary evidence supports PACAP activation of PAC1 with cAMP, inositol-phosphate and calcium outputs, without assigning intracellular intermediates or a TF.	Preserve PACAP peptide and PAC1 receptor-isoform context and bounded Gs/Gq interpretation; do not infer terminal TF, target gene or SCI effects.	LITEXP:000608
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0609	M21B-DOWNSTREAM:02175	ligand|receptor|second_messenger_readout	NODE10079	SCT/secretin	M21B-E007116	NODE10081	SCTR/secretin receptor				Secretin-SCTR cAMP, calcium and phosphatidylinositol output	Secretin-SCTR-GPCR	direct_primary_receptor_output	M21B-E007116;M21B-EVID-007059;M21B-DOWNSTREAM-EVID:003471;PMID:7700244;PMID:7864894	M21B-DOWNSTREAM-EVID:003471	second_messenger_readout	human; rat	Human SCTR stable HEK293/COS-7 transfectants and rat receptor-expression comparator cells with secretin binding and signaling assays	Extracellular secretin engagement of SCTR with cAMP, calcium and phosphatidylinositol output; intracellular continuation and TF are not resolved	No SCI transfer inferred; receptor-expression comparator context only	Primary evidence supports secretin binding/activation of SCTR with bounded second-messenger outputs; intracellular, TF and target-gene layers remain unasserted.	Radiolabeled-secretin binding, cAMP, calcium and phosphatidylinositol-hydrolysis assays	activating	PMID:7700244; PMID:7864894	Primary secretin receptor-expression and second-messenger studies	Primary evidence supports secretin activation of SCTR with cAMP, calcium and phosphatidylinositol outputs, without assigning intracellular intermediates or a TF.	Preserve human/rat receptor-expression and construct context; do not infer a universal secretin pathway, terminal TF, target gene or SCI effect.	LITEXP:000609
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0610	M21B-DOWNSTREAM:02176	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11521	UCN/urocortin-1	M21B-E007117	NODE02470	CRHR1/CRF1 receptor	M21B-E004409	NODE04265	GNA13	Urocortin-1-CRHR1-GNA13 cAMP output	UCN1-CRHR1-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E007117;M21B-EVID-007060;M21B-DOWNSTREAM-EVID:003473;M21B-E004409;M21B-EVID-004352;PMID:8612563;PMID:11123370;DOI:10.1210/endo.137.5.8612563	M21B-DOWNSTREAM-EVID:003473	second_messenger_readout	human; rat	Human and rat UCN1 peptides in CRHR1/CRHR2 receptor-expression systems with cAMP assays and rat pituitary ACTH release comparator	Extracellular UCN1 engagement of CRHR1 with the bounded GNA13 continuation and cAMP output	No SCI transfer inferred; receptor-expression and pituitary comparator contexts only	Primary evidence supports UCN1 binding/activation of CRHR1 with cAMP and pituitary functional support; the existing graph edge supplies the bounded GNA13 continuation without asserting a TF or target gene.	Radioreceptor competition, cAMP assays and dispersed rat anterior-pituitary ACTH release assays	activating	PMID:8612563; PMID:11123370; DOI:10.1210/endo.137.5.8612563	Primary urocortin-1 CRHR1 binding and cAMP studies	Primary evidence supports UCN1 activation of CRHR1 with cAMP output; existing graph evidence supplies the bounded GNA13 continuation.	Preserve UCN1 mature-peptide, receptor-isoform and species boundaries; do not infer terminal TF, target gene or SCI effects.	LITEXP:000610
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0611	M21B-DOWNSTREAM:02177	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11521	UCN/urocortin-1	M21B-E007118	NODE02474	CRHR2/CRF2 receptor	M21B-E004391	NODE04283	GNAS	Urocortin-1-CRHR2-GNAS cAMP output	UCN1-CRHR2-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E007118;M21B-EVID-007061;M21B-DOWNSTREAM-EVID:003474;M21B-E004391;M21B-EVID-004334;PMID:8612563;PMID:11123370;DOI:10.1210/endo.137.5.8612563	M21B-DOWNSTREAM-EVID:003474	second_messenger_readout	human; rat	Human and rat UCN1 peptides in CRHR1/CRHR2 receptor-expression systems with cAMP assays and receptor-subtype comparisons	Extracellular UCN1 engagement of CRHR2 with the bounded GNAS continuation and cAMP output	No SCI transfer inferred; receptor-expression comparator context only	Primary evidence supports UCN1 binding/activation of CRHR2 with cAMP output; the existing graph edge supplies the bounded GNAS continuation without asserting a TF or target gene.	Radioreceptor competition, CRHR1/CRHR2 receptor-expression and cAMP assays	activating	PMID:8612563; PMID:11123370; DOI:10.1210/endo.137.5.8612563	Primary urocortin-1 CRHR2 binding and cAMP study	Primary evidence supports UCN1 activation of CRHR2 with cAMP output; existing graph evidence supplies the bounded GNAS continuation.	Preserve CRHR2 splice, mature-peptide and species boundaries; do not infer terminal TF, target gene or SCI effects.	LITEXP:000611
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0612	M21B-DOWNSTREAM:02242	ligand|receptor|phosphorylation_or_activation_readout	NODE09681	RELN/Reelin	M21B-E008840	NODE00695	ApoER2/LRP8				Reelin-ApoER2/Dab1 phosphorylation output	Reelin-ApoER2-Dab1	direct_primary_receptor_output	M21B-E008840;M21B-EVID-008786;M21B-DOWNSTREAM-EVID:003591;PMID:10571241;PMID:28446613	M21B-DOWNSTREAM-EVID:003591	phosphorylation_or_activation_readout	mouse; human comparator	Reelin ectodomain/ApoER2 receptor-fragment binding systems and embryonic-neuron Dab1 phosphorylation/blockade assays	Extracellular Reelin engagement of ApoER2/LRP8 with Dab1 phosphorylation output; intracellular continuation, TF and target gene are not resolved	No SCI transfer inferred; embryonic-neuronal development context only	Primary evidence supports Reelin-ApoER2 binding and Reelin-dependent Dab1 phosphorylation; intermediate signaling, TF and target-gene layers remain unasserted.	ApoER2 ectodomain binding, receptor-fragment interface studies and embryonic-neuron Dab1 phosphorylation/blockade assays	activating	PMID:10571241; PMID:28446613	Primary Reelin-ApoER2 binding and Dab1 phosphorylation studies	Primary evidence supports Reelin engagement of ApoER2 with Dab1 phosphorylation output, without assigning further intracellular intermediates or a TF.	Preserve ApoER2/LRP8 nomenclature, Reelin fragment/processing and developmental-neuron context; do not infer SCI or terminal transcriptional effects.	LITEXP:000612
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0613	M21B-DOWNSTREAM:02262	ligand|receptor|cellular_functional_readout	NODE00858	Astrocyte-derived Endothelin-1/ET-1	M21B-E010250	NODE03055	EDNRA/ETA endothelin receptor on microglia				Astrocyte-derived ET-1-EDNRA microglial phenotype/YAP output	ET1-EDNRA-microglia-SCI	direct_primary_receiver_functional_output	M21B-E010250;M21B-EVID-010196;M21B-DOWNSTREAM-EVID:003628;PMID:40443301;PMCID:PMC12376558;DOI:10.1002/advs.202507215	M21B-DOWNSTREAM-EVID:003628	cellular_functional_readout	rat	Rat spinal-cord contusion, primary rat EDNRA/ETA-expressing microglia, recombinant ET-1 and thrombin-stimulated astrocyte-conditioned medium	Astrocyte-derived ET-1 engagement of microglial EDNRA/ETA with phenotype/YAP output; intracellular continuation, TF and target gene are not resolved	Rat spinal-cord contusion and astrocyte–microglia conditioned-medium context; no human or SCI-general transfer inferred	Primary SCI evidence supports astrocyte ET-1 release and ETA-antagonist-sensitive microglial phenotype/YAP responses; it does not establish purified binary occupancy or downstream TF/target-gene layers.	Thrombin-stimulated astrocyte-conditioned medium, recombinant ET-1, BQ123 ETA blockade and microglial phenotype/YAP assays after rat spinal-cord contusion	activating	PMID:40443301; PMCID:PMC12376558; DOI:10.1002/advs.202507215	Primary rat SCI astrocyte ET-1 and microglial ETA study	Primary rat SCI evidence supports astrocyte ET-1 release and an ETA-antagonist-sensitive microglial phenotype/YAP response, without assigning intracellular intermediates, TF or target gene.	Treat EDNRA as an antagonist-defined mediation branch rather than purified occupancy; preserve astrocyte-conditioned-medium, rat SCI and microglial context and do not infer human or universal endothelin signaling.	LITEXP:000613
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0614	M21B-DOWNSTREAM:02263	ligand|receptor|cellular_functional_readout	NODE00858	Astrocyte-derived Endothelin-1/ET-1	M21B-E010251	NODE03060	EDNRB/ETB endothelin receptor on microglia				Astrocyte-derived ET-1-EDNRB microglial phenotype/YAP output	ET1-EDNRB-microglia-SCI	direct_primary_receiver_functional_output	M21B-E010251;M21B-EVID-010197;M21B-DOWNSTREAM-EVID:003629;PMID:40443301;PMCID:PMC12376558;DOI:10.1002/advs.202507215	M21B-DOWNSTREAM-EVID:003629	cellular_functional_readout	rat	Rat spinal-cord contusion, primary rat EDNRB/ETB-expressing microglia, recombinant ET-1 and thrombin-stimulated astrocyte-conditioned medium	Astrocyte-derived ET-1 engagement of microglial EDNRB/ETB with phenotype/YAP output; intracellular continuation, TF and target gene are not resolved	Rat spinal-cord contusion and astrocyte–microglia conditioned-medium context; no human or SCI-general transfer inferred	Primary SCI evidence supports astrocyte ET-1 release and ETB-antagonist-sensitive microglial phenotype/YAP responses; it does not establish purified binary occupancy or downstream TF/target-gene layers.	Thrombin-stimulated astrocyte-conditioned medium, recombinant ET-1, BQ788 ETB blockade and microglial phenotype/YAP assays after rat spinal-cord contusion	activating	PMID:40443301; PMCID:PMC12376558; DOI:10.1002/advs.202507215	Primary rat SCI astrocyte ET-1 and microglial ETB study	Primary rat SCI evidence supports astrocyte ET-1 release and an ETB-antagonist-sensitive microglial phenotype/YAP response, without assigning intracellular intermediates, TF or target gene.	Treat EDNRB as an antagonist-defined mediation branch rather than purified occupancy; preserve astrocyte-conditioned-medium, rat SCI and microglial context and do not infer human or universal endothelin signaling.	LITEXP:000614
