path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0534	M21B-DOWNSTREAM:00538	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE07462	Motilin	M21B-E001274	NODE07418	MLNR/GPR38	M21B-E003360	NODE04282	GNAQ/GNA11	motilin-MLNR/GPR38-GNAQ/GNA11-associated phosphoinositide and intracellular calcium output	Motilin-MLNR-GQ-PLC-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001274;M21B-EVID-001217;M21B-DOWNSTREAM-EVID:000945;M21B-E003360;M21B-EVID-003303;PMID:14504130	M21B-DOWNSTREAM-EVID:000945	second_messenger_readout	human; rabbit	Human/rabbit MLNR/GPR38 in HEK293 cells with motilin binding, calcium mobilization and G-protein activation; rabbit gastric antrum contraction	Extracellular motilin engagement of MLNR/GPR38; GNAQ/GNA11-associated phosphoinositide and intracellular calcium output	No SCI transfer inferred; recombinant receptor and gastric tissue context only	Primary evidence supports motilin activation of MLNR/GPR38 with receptor-dependent calcium mobilization and G-protein activation. The overlay connects this output to the existing GNAQ/GNA11 continuation without asserting a terminal TF or target gene.	Motilin binding, calcium mobilization, G-protein activation and gastric antrum contraction assays	activating	PMID:14504130	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports motilin activation of MLNR/GPR38 and receptor-dependent calcium output. The overlay connects the measured second-messenger output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve human/rabbit receptor and gastric assay contexts; do not infer universal GNAQ/GNA11 coupling, SCI transfer or terminal gene expression.	LITEXP:000534
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0535	M21B-DOWNSTREAM:00545	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08242	NPY/neuropeptide Y	M21B-E001289	NODE08247	NPY2R/Y2R	M21B-E002053	NODE04271	GNAI/O/Z	NPY-NPY2R/Y2R-GNAI/O/Z-associated inhibitory cAMP signaling output	NPY-NPY2R-GIO-cAMP-inhibition-output	composite_primary_receptor_gprotein_route_output	M21B-E001289;M21B-EVID-001232;M21B-DOWNSTREAM-EVID:000957;M21B-E002053;M21B-EVID-001996;PMID:36525977	M21B-DOWNSTREAM-EVID:000957	second_messenger_readout	human	Human NPY2R/Y2R with NPY and Gi in cryo-EM and cell-based signaling systems	Extracellular NPY engagement of NPY2R/Y2R; GNAI/O/Z-associated inhibitory cAMP output	No SCI transfer inferred; receptor-expression and structural signaling context only	Primary evidence supports NPY recognition and Gi activation by NPY2R/Y2R. The overlay connects this receptor-proximal continuation to an inhibitory cAMP output without asserting a terminal TF or target gene.	NPY-bound Y2R-Gi structural analysis and cell-based receptor signaling assays	inhibitory	PMID:36525977	Primary ligand-receptor and receptor-proximal G-protein study	Primary evidence supports NPY activation of NPY2R/Y2R with direct Gi engagement. The overlay records the associated inhibitory cAMP route without asserting a terminal transcriptional endpoint.	Preserve NPY/Y2R subtype, Gi-preference and ligand-overlap contexts; do not infer universal GNAI/O/Z coupling, SCI transfer or terminal gene expression.	LITEXP:000535
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0536	M21B-DOWNSTREAM:00547	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08744	Pancreatic polypeptide/PP	M21B-E001291	NODE08248	NPY4R/Y4R	M21B-E003364	NODE04271	GNAI/O/Z	pancreatic-polypeptide-NPY4R/Y4R-GNAI/O/Z-associated inhibitory cAMP and calcium output	PP-NPY4R-GIO-cAMP-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001291;M21B-EVID-001234;M21B-DOWNSTREAM-EVID:000960;M21B-E003364;M21B-EVID-003307;PMID:7592911	M21B-DOWNSTREAM-EVID:000960	second_messenger_readout	human	Human NPY4R/Y4R-transfected LMTK- cells with PP-family binding and PP cAMP/calcium assays	Extracellular pancreatic polypeptide engagement of NPY4R/Y4R; GNAI/O/Z-associated inhibitory cAMP and calcium output	No SCI transfer inferred; receptor-expression context only	Primary evidence supports PP binding to and activation of NPY4R/Y4R with decreased cAMP and increased intracellular calcium. The overlay connects the selected GNAI/O/Z continuation without asserting a terminal TF or target gene.	Radiolabeled peptide binding and PP-stimulated cAMP accumulation and intracellular calcium assays	inhibitory	PMID:7592911	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports pancreatic polypeptide activation of NPY4R/Y4R with inhibitory cAMP and calcium readouts. The overlay connects the measured output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	PP is the strongest functional ligand in the cited Y4 assay while other PP-family peptides bind; preserve ligand-family overlap, recombinant-cell context and no SCI or terminal-gene inference.	LITEXP:000536
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0537	M21B-DOWNSTREAM:00554	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00054	7alpha,25-dihydroxycholesterol	M21B-E001302	NODE04384	GPR183/EBI2	M21B-E003963	NODE04271	GNAI/O/Z	7alpha,25-dihydroxycholesterol-GPR183/EBI2-GNAI/O/Z-associated second-messenger and migration output	7alpha25-OHC-GPR183-GIO-signaling-output	composite_primary_receptor_gprotein_route_output	M21B-E001302;M21B-EVID-001245;M21B-DOWNSTREAM-EVID:000972;M21B-E003963;M21B-EVID-003906;PMID:21796212	M21B-DOWNSTREAM-EVID:000972	second_messenger_readout	human; mouse	EBI2/GPR183-expressing CHO cells with oxysterol binding and second-messenger assays; B-cell/BMDC migration and Ebi2-dependent mouse systems	Extracellular 7alpha,25-dihydroxycholesterol engagement of GPR183/EBI2; GNAI/O/Z-associated second-messenger output with immune-cell migration readout	No SCI transfer inferred; immune-cell migration context only	Primary evidence supports 7alpha,25-dihydroxycholesterol activation of GPR183/EBI2 with receptor-dependent second-messenger signaling and immune-cell migration. The overlay connects this output to the existing GNAI/O/Z continuation without asserting a terminal TF or target gene.	Oxysterol binding and second-messenger assays in GPR183-expressing cells, with receptor-dependent migration studies	activating	PMID:21796212	Primary ligand identification and receptor functional study	Primary evidence supports oxysterol activation of GPR183/EBI2 and receptor-dependent second-messenger signaling. The overlay connects the measured route to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Preserve the 7alpha,25-dihydroxycholesterol form and immune-cell migration context; do not infer a universal GNAI/O/Z route, SCI transfer or terminal gene expression.	LITEXP:000537
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0538	M21B-DOWNSTREAM:00559	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11032	Thrombin	M21B-E001309	NODE03445	F2R/PAR1	M21B-E003312	NODE04282	GNAQ/GNA11	thrombin-F2R/PAR1-GNAQ/GNA11-associated phospholipase-C and intracellular calcium output	Thrombin-PAR1-GQ-PLC-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001309;M21B-EVID-001252;M21B-DOWNSTREAM-EVID:000978;M21B-E003312;M21B-EVID-003255;PMID:15878870	M21B-DOWNSTREAM-EVID:000978	second_messenger_readout	human	Human endothelial-cell PAR1/F2R systems with thrombin and agonist-peptide calcium and monolayer-permeability assays	Proteolytic thrombin activation of F2R/PAR1; GNAQ/GNA11-associated phospholipase-C and intracellular calcium output	No SCI transfer inferred; endothelial receptor-signaling context only	Primary evidence supports thrombin cleavage and activation of PAR1/F2R with GNAQ-dependent calcium mobilization. The overlay separates this measured second-messenger branch from PAR1 barrier signaling and does not assert a terminal TF or target gene.	Thrombin and PAR1 agonist-peptide stimulation with calcium mobilization, pertussis-toxin, PLC-inhibitor and endothelial-permeability assays	activating	PMID:15878870	Primary protease-activated receptor and G-protein-selectivity study	Primary evidence supports thrombin activation of PAR1 and GNAQ-dependent intracellular calcium output. The overlay connects this branch to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve proteolytic cleavage/tethered-ligand mechanism and thrombin-versus-peptide signaling bias; do not infer GNA12/13 barrier output from this calcium branch, SCI transfer or terminal gene expression.	LITEXP:000538
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0539	M21B-DOWNSTREAM:00563	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE03958	Galanin	M21B-E001314	NODE03966	GALR2	M21B-E003345	NODE04282	GNAQ/GNA11	galanin-GALR2-GNAQ/GNA11-associated phospholipase-C and intracellular calcium output	Galanin-GALR2-GQ-PLC-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001314;M21B-EVID-001257;M21B-DOWNSTREAM-EVID:000983;M21B-E003345;M21B-EVID-003288;PMID:9281594; PMID:9685625	M21B-DOWNSTREAM-EVID:000983	second_messenger_readout	human; rat	Rat and human GALR2-expressing COS-1/HEK-293 cells with galanin binding, cAMP, PLC and calcium assays	Extracellular galanin engagement of GALR2; GNAQ/GNA11-associated phospholipase-C and intracellular calcium output	No SCI transfer inferred; recombinant receptor-expression context only	Primary evidence supports galanin activation of GALR2 with GNAQ/GNA11-linked PLC and intracellular calcium signaling. The overlay selects this branch without asserting a terminal TF or target gene.	Galanin binding, phospholipase-C, intracellular calcium and forskolin-cAMP assays in GALR2-expressing cells	activating	PMID:9281594; PMID:9685625	Primary receptor cloning and subtype-signaling studies	Primary evidence supports galanin activation of GALR2 and receptor-dependent PLC/calcium output. The overlay connects this measured branch to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve species- and assay-dependent GALR2 coupling and the parallel Gi/cAMP branch; do not generalize one G-protein route, infer SCI transfer or terminal gene expression.	LITEXP:000539
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0540	M21B-DOWNSTREAM:00566	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE01447	C3a/complement C3a fragment	M21B-E001319	NODE01451	C3AR1/C3aR	M21B-E001818	NODE04271	GNAI/O/Z	C3a-C3AR1/C3aR-GNAI/O/Z-associated pertussis-toxin-sensitive calcium influx output	C3a-C3aR-GIO-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001319;M21B-EVID-001262;M21B-DOWNSTREAM-EVID:000987;M21B-E001818;M21B-EVID-001761;PMID:1332754	M21B-DOWNSTREAM-EVID:000987	second_messenger_readout	human	Dibutyryl-cAMP-differentiated human U937 cells and neutrophils with radiolabeled C3a binding and calcium mobilization	Extracellular C3a engagement of C3AR1/C3aR; GNAI/O/Z-associated pertussis-toxin-sensitive calcium output	No SCI transfer inferred; human immune-cell assay context only	Primary evidence supports C3a binding to C3AR1/C3aR and pertussis-toxin-sensitive calcium signaling. The overlay connects this output to the existing GNAI/O/Z continuation without asserting a terminal TF or target gene.	Radiolabeled C3a binding, calcium-transient and pertussis-toxin sensitivity assays in human immune-cell systems	activating	PMID:1332754	Primary ligand-receptor and receptor-proximal calcium study	Primary evidence supports C3a activation of C3AR1/C3aR and receptor-dependent calcium influx. The overlay connects the measured output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Preserve human U937/neutrophil context and C3a form; do not infer CNS/SCI transfer, universal GNAI/O/Z coupling or terminal gene expression.	LITEXP:000540
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0541	M21B-DOWNSTREAM:00644	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00993	ATP/adenosine triphosphate	M21B-E001470	NODE08654	P2RY1/P2Y1 purinergic receptor	M21B-E001846	NODE04282	GNAQ/GNA11	ATP-P2Y1-GNAQ/GNA11-associated phosphoinositide and intracellular calcium output	ATP-P2Y1-GQ-PLC-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001470;M21B-EVID-001413;M21B-DOWNSTREAM-EVID:001093;M21B-E001846;M21B-EVID-001789;PMID:11717356	M21B-DOWNSTREAM-EVID:001093	second_messenger_readout	chick	Cultured chick myotubes with P2Y1 expression and adenine-nucleotide-stimulated inositol-phosphate accumulation and intracellular calcium mobilization	Extracellular ATP/adenine-nucleotide engagement of P2RY1/P2Y1; GNAQ/GNA11-associated phosphoinositide and intracellular calcium output	No SCI transfer inferred; chick neuromuscular-junction context only	Primary evidence supports adenine-nucleotide activation of P2Y1 with phosphoinositide accumulation and intracellular calcium mobilization. The overlay connects this output to the existing GNAQ/GNA11 continuation without asserting a terminal TF or target gene.	ATP/adenine-nucleotide stimulation with inositol-phosphate, calcium and P2Y1-specific antagonist assays in chick myotubes	activating	PMID:11717356	Primary purinergic receptor and neuromuscular functional study	Primary evidence supports ATP/P2Y1 activation and receptor-dependent phosphoinositide/calcium output. The overlay connects the measured second-messenger route to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve chick neuromuscular context and ATP-versus-ADP ligand ambiguity in the cited assays; do not infer SCI transfer or terminal gene expression.	LITEXP:000541
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0542	M21B-DOWNSTREAM:00652	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08435	OEA/oleoylethanolamide	M21B-E001493	NODE04361	GPR119	M21B-E003371	NODE04283	GNAS	OEA-GPR119-GNAS-associated cAMP output	OEA-GPR119-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001493;M21B-EVID-001436;M21B-DOWNSTREAM-EVID:001104;M21B-E003371;M21B-EVID-003314;PMID:16517404	M21B-DOWNSTREAM-EVID:001104	second_messenger_readout	as stated in primary model/assay	Recombinant GPR119-expressing heterologous cells with OEA concentration-response assays and rodent feeding/energy-balance models	Extracellular OEA engagement of GPR119; GNAS-associated stimulatory cAMP output	No SCI transfer inferred; recombinant receptor and metabolic-model context only	Primary evidence supports OEA as a GPR119 agonist with receptor-dependent cAMP signaling. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	OEA concentration-response and GPR119 activation assays in receptor-expressing cells with metabolic-model support	activating	PMID:16517404	Primary endogenous-ligand and receptor-signaling study	Primary evidence supports OEA activation of GPR119 and receptor-dependent cAMP output. The overlay connects the measured second-messenger route to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve the recombinant-cell and metabolic-model contexts; OEA can have receptor-independent lipid effects, so do not infer universal GNAS coupling, SCI transfer or terminal gene expression.	LITEXP:000542
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0543	M21B-DOWNSTREAM:00664	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE10122	Secretin	M21B-E001505	NODE10080	SCTR	M21B-E001899	NODE04283	GNAS	secretin-SCTR-GNAS-associated cAMP output	Secretin-SCTR-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001505;M21B-EVID-001448;M21B-DOWNSTREAM-EVID:001120;M21B-E001899;M21B-EVID-001842;PMID:1646711	M21B-DOWNSTREAM-EVID:001120	second_messenger_readout	rat	Rat SCTR/receptor-expressing cells with secretin binding, ligand competition and cAMP assays	Extracellular secretin engagement of SCTR; GNAS-associated stimulatory cAMP output	No SCI transfer inferred; recombinant rat receptor context only	Primary evidence supports secretin binding to and activation of SCTR with receptor-dependent cAMP signaling. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	Secretin binding, ligand competition and cAMP accumulation assays in SCTR-expressing cells	activating	PMID:1646711	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports secretin activation of SCTR and receptor-dependent cAMP output. The overlay connects the measured second-messenger route to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve the rat recombinant-receptor context; do not infer tissue-specific SCTR output, universal GNAS coupling, SCI transfer or terminal gene expression.	LITEXP:000543
